especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL30D,2023-07-27,29.05,29.84,28.753,29.83,124131152,1690426800
AL30D,2023-07-28,29.8,30.5,29.8,30.38,137361600,1690513200
AL30D,2023-07-31,30.183,30.71,30.16,30.7,118529032,1690772400
AL30D,2023-08-01,30.8,30.8,29.66,30.8,4824284,1690858800
AL30D,2023-08-02,30.4,31.34,30.4,31.26,168896752,1690945200
AL30D,2023-08-03,26.99,27.0,26.44,26.45,9904514,1691031600
AL30D,2023-08-04,30.99,31.68,30.75,31.59,135322128,1691118000
AL30D,2023-08-07,31.29,32.899,31.08,32.88,145024560,1691377200
AL30D,2023-08-08,32.23,33.2,26.25,32.7,279315488,1691463600
AL30D,2023-08-09,32.03,32.78,31.011,32.77,290527008,1691550000
AL30D,2023-08-10,32.39,33.45,31.761,33.34,303174976,1691636400
AL30D,2023-08-11,32.851,33.0,31.82,32.64,286463520,1691722800
AL30D,2023-08-14,28.9,30.4,27.05,28.5,75332528,1691982000
AL30D,2023-08-15,28.5,28.5,27.1,27.87,54822660,1692068400
AL30D,2023-08-16,27.51,28.99,26.562,28.9,64834920,1692154800
AL30D,2023-08-17,28.45,30.39,27.851,30.36,101126304,1692241200
AL30D,2023-08-18,29.8,31.8,29.5,31.68,113246936,1692327600
AL30D,2023-08-22,31.26,32.6,31.03,32.59,84013512,1692673200
AL30D,2023-08-23,32.15,32.783,31.632,32.75,92978696,1692759600
AL30D,2023-08-24,32.49,32.85,31.6,32.8,92878488,1692846000
AL30D,2023-08-25,32.021,33.73,32.021,33.69,93310280,1692932400
AL30D,2023-08-28,33.01,34.75,33.01,34.7,95439112,1693191600
AL30D,2023-08-29,34.05,35.29,34.05,35.28,109212976,1693278000
AL30D,2023-08-30,35.02,35.27,33.0,34.41,109696464,1693364400
AL30D,2023-08-31,34.0,34.112,32.821,33.67,111842096,1693450800
AL30D,2023-09-01,33.0,33.3,32.625,33.17,108969120,1693537200
AL30D,2023-09-04,32.8,32.94,31.5,32.93,118613800,1693796400
AL30D,2023-09-05,32.1,32.45,31.54,32.2,139737360,1693882800
AL30D,2023-09-06,31.5,32.03,31.021,32.01,122243896,1693969200
AL30D,2023-09-07,31.25,31.85,31.07,31.84,113109640,1694055600
AL30D,2023-09-08,31.251,31.88,30.55,30.97,117583936,1694142000
AL30D,2023-09-11,30.5,30.8,30.01,30.75,103464768,1694401200
AL30D,2023-09-12,30.3,30.97,30.11,30.96,123852544,1694487600
AL30D,2023-09-13,30.34,31.07,30.34,31.05,115153920,1694574000
AL30D,2023-09-14,30.63,31.079,30.615,31.07,106356072,1694660400
AL30D,2023-09-15,30.71,30.95,30.25,30.825,119485560,1694746800
AL30D,2023-09-18,30.251,31.48,30.22,31.19,117166352,1695006000
AL30D,2023-09-19,30.8,31.1,30.278,30.68,152292784,1695092400
AL30D,2023-09-20,30.3,30.479,29.75,30.14,128598368,1695178800
AL30D,2023-09-21,29.544,29.544,28.81,29.4,132294960,1695265200
AL30D,2023-09-22,29.0,29.45,28.803,29.39,128148256,1695351600
AL30D,2023-09-25,28.81,30.2,28.52,29.893,135752736,1695610800
AL30D,2023-09-26,29.351,30.4,29.35,30.38,162815904,1695697200
AL30D,2023-09-27,29.9,30.55,29.75,30.46,184934656,1695783600
AL30D,2023-09-28,30.01,30.37,29.4,29.9,209518880,1695870000
AL30D,2023-09-29,29.29,29.5,28.76,29.23,234137536,1695956400
AL30D,2023-10-02,28.5,29.22,28.13,28.51,231860768,1696215600
AL30D,2023-10-03,28.0,28.1,27.25,28.01,305872672,1696302000
AL30D,2023-10-04,27.45,27.765,26.641,27.73,306376448,1696388400
AL30D,2023-10-05,27.001,27.202,26.35,26.75,376530560,1696474800
AL30D,2023-10-06,26.01,26.25,25.1,26.146,295830912,1696561200
AL30D,2023-10-09,25.5,26.69,25.1,26.42,266308512,1696820400
AL30D,2023-10-10,25.9,26.97,25.55,26.82,317225216,1696906800
AL30D,2023-10-11,26.2,26.92,25.78,26.92,324345056,1696993200
AL30D,2023-10-12,26.62,26.83,25.9,26.82,335620224,1697079600
AL30D,2023-10-17,26.4,27.49,26.1,27.42,270930368,1697511600
AL30D,2023-10-18,26.95,27.85,26.0,27.8,372236320,1697598000
AL30D,2023-10-19,27.0,27.62,26.7,27.55,280560640,1697684400
AL30D,2023-10-20,27.0,28.329,26.72,28.23,280446784,1697770800
AL30D,2023-10-23,25.785,26.8,24.2,24.3,150281616,1698030000
AL30D,2023-10-24,24.55,26.03,24.55,26.0,97512824,1698116400
AL30D,2023-10-25,25.95,26.25,25.305,26.15,113300664,1698202800
AL30D,2023-10-26,25.9,26.15,25.165,25.55,129477872,1698289200
AL30D,2023-10-27,25.2,25.49,24.3,24.65,97035312,1698375600
AL30D,2023-10-30,24.5,25.34,23.8,25.0,101374624,1698634800
AL30D,2023-10-31,24.55,25.1,24.501,24.95,131534568,1698721200
AL30D,2023-11-01,24.54,25.405,24.54,25.25,130994976,1698807600
AL30D,2023-11-02,25.2,26.02,24.75,25.52,143718288,1698894000
AL30D,2023-11-03,25.35,26.37,25.35,26.06,113086024,1698980400
AL30D,2023-11-07,25.86,26.89,25.6,26.4,137203376,1699326000
AL30D,2023-11-08,26.17,26.8,26.07,26.5,158002544,1699412400
AL30D,2023-11-09,26.4,26.5,25.92,26.1,98527696,1699498800
AL30D,2023-11-10,26.01,26.68,25.606,26.65,134912320,1699585200
AL30D,2023-11-13,26.23,26.63,25.584,26.449,116142432,1699844400
AL30D,2023-11-14,26.05,26.395,25.75,26.3,125512336,1699930800
AL30D,2023-11-15,26.01,26.4,25.88,26.5,120126280,1700017200
AL30D,2023-11-16,26.155,27.07,26.155,27.2,133871808,1700103600
AL30D,2023-11-17,26.55,26.99,25.0,26.6,162302336,1700190000
AL30D,2023-11-21,28.1,30.0,28.1,30.0,96028568,1700535600
AL30D,2023-11-22,30.17,31.529,30.17,31.35,82335096,1700622000
AL30D,2023-11-23,32.6,33.25,30.25,32.6,4449855,1700708400
AL30D,2023-11-24,33.05,34.49,31.99,33.45,63628856,1700794800
AL30D,2023-11-27,33.0,34.2,32.8,33.51,66439932,1701054000
AL30D,2023-11-28,33.29,34.08,32.61,33.55,61888808,1701140400
AL30D,2023-11-29,33.61,34.7,33.51,34.1,59877072,1701226800
AL30D,2023-11-30,33.7,35.9,33.425,34.8,83026512,1701313200
AL30D,2023-12-01,34.8,35.599,34.11,34.8,89702104,1701399600
AL30D,2023-12-04,34.6,35.2,34.25,34.83,95822328,1701658800
AL30D,2023-12-05,34.55,35.6,34.55,35.4,90372864,1701745200
AL30D,2023-12-06,35.1,37.9,35.07,37.0,77465120,1701831600
AL30D,2023-12-07,37.0,38.08,36.6,37.15,83374312,1701918000
AL30D,2023-12-11,36.5,37.4,36.0,36.42,54322736,1702263600
AL30D,2023-12-12,36.5,37.1,36.3,36.86,35942200,1702350000
AL30D,2023-12-13,37.5,41.15,37.25,38.15,33587824,1702436400
AL30D,2023-12-14,38.8,39.89,38.3,38.8,5072378,1702522800
AL30D,2023-12-15,38.99,39.52,38.61,38.65,38637412,1702609200
AL30D,2023-12-18,38.65,40.0,38.2,40.0,36741836,1702868400
AL30D,2023-12-19,39.5,39.9,38.4,38.4,35796096,1702954800
AL30D,2023-12-20,38.9,39.02,37.9,38.64,47501752,1703041200
AL30D,2023-12-21,38.75,39.5,38.5,38.7,42334224,1703127600
AL30D,2023-12-22,38.11,38.89,37.9,38.51,49296176,1703214000
AL30D,2023-12-26,38.08,38.8,37.825,38.62,56598328,1703559600
AL30D,2023-12-27,38.15,38.66,38.15,38.3,33707436,1703646000
AL30D,2023-12-28,38.3,38.34,37.5,37.6,37710904,1703732400
AL30D,2023-12-29,37.07,38.23,36.501,37.85,29911728,1703818800
AL30D,2024-01-02,37.13,38.75,37.13,38.45,43633960,1704164400
AL30D,2024-01-03,38.012,38.57,37.45,38.2,39775160,1704250800
AL30D,2024-01-04,37.999,38.3,37.31,37.901,42780640,1704337200
AL30D,2024-01-05,36.61,37.789,36.59,37.69,29176380,1704423600
AL30D,2024-01-08,36.78,37.548,36.26,36.4,28803584,1704682800
AL30D,2024-01-09,36.02,36.9,35.25,35.5,27885948,1704769200
AL30D,2024-01-10,35.14,37.389,35.14,37.1,36386560,1704855600
AL30D,2024-01-11,37.25,38.599,37.21,37.74,29769730,1704942000
AL30D,2024-01-12,37.557,38.099,37.426,37.601,25004388,1705028400
AL30D,2024-01-15,37.21,37.95,37.21,37.8,24555672,1705287600
AL30D,2024-01-16,37.63,37.9,37.3,37.4,23008690,1705374000
AL30D,2024-01-17,37.4,37.55,36.811,37.381,31188166,1705460400
AL30D,2024-01-18,37.02,37.9,37.02,37.699,33391380,1705546800
AL30D,2024-01-19,37.6,37.6,37.08,37.4,20475336,1705633200
AL30D,2024-01-22,37.111,39.2,37.111,39.05,24667424,1705892400
AL30D,2024-01-23,38.585,39.5,38.399,39.435,22550334,1705978800
AL30D,2024-01-24,39.55,40.19,39.426,39.6,24934512,1706065200
AL30D,2024-01-25,39.6,40.9,39.3,40.5,22428432,1706151600
AL30D,2024-01-26,40.0,41.0,40.0,40.0,19922948,1706238000
AL30D,2024-01-29,39.78,40.38,38.8,40.0,21348972,1706497200
AL30D,2024-01-30,39.88,40.5,39.511,39.51,24651280,1706583600
AL30D,2024-01-31,39.6,39.85,39.01,39.6,24593348,1706670000
AL30D,2024-02-01,39.5,39.8,39.31,39.65,18693856,1706756400
AL30D,2024-02-02,39.5,40.05,39.41,39.87,22310632,1706842800
AL30D,2024-02-05,39.72,41.9,39.72,41.5,25140344,1707102000
AL30D,2024-02-06,41.5,42.701,40.5,42.6,29839512,1707188400
AL30D,2024-02-07,41.322,41.322,40.5,40.7,40034312,1707274800
AL30D,2024-02-08,40.581,41.14,40.57,40.7,26683674,1707361200
AL30D,2024-02-09,40.41,40.997,40.41,40.8,16578384,1707447600
AL30D,2024-02-14,40.3,43.0,40.099,42.7,36262592,1707879600
AL30D,2024-02-15,42.11,44.39,42.11,44.3,32950256,1707966000
AL30D,2024-02-16,43.85,46.0,43.85,45.11,37641148,1708052400
AL30D,2024-02-19,45.1,46.71,45.1,45.63,38214800,1708311600
AL30D,2024-02-20,45.51,46.298,44.65,44.85,44134220,1708398000
AL30D,2024-02-21,44.86,44.9,43.851,43.96,35059516,1708484400
AL30D,2024-02-22,44.2,45.81,44.2,45.81,34931720,1708570800
AL30D,2024-02-23,45.758,46.3,44.53,44.99,30627550,1708657200
AL30D,2024-02-26,44.801,45.25,44.0,44.8,23862554,1708916400
AL30D,2024-02-27,44.26,44.7,43.55,43.5,28115388,1709002800
AL30D,2024-02-28,43.2,45.0,42.52,44.8,24915728,1709089200
AL30D,2024-02-29,44.9,46.25,44.5,45.75,36659016,1709175600
AL30D,2024-03-01,45.31,46.53,45.085,46.39,45317124,1709262000
AL30D,2024-03-04,47.105,50.0,47.0,47.4,36887696,1709521200
AL30D,2024-03-05,47.01,47.1,46.1,46.65,25228768,1709607600
AL30D,2024-03-06,46.149,47.95,46.149,47.9,27863520,1709694000
AL30D,2024-03-07,47.55,47.81,46.911,47.45,23088642,1709780400
AL30D,2024-03-08,47.4,47.4,46.5,46.748,24702428,1709866800
AL30D,2024-03-11,46.15,47.299,46.14,46.851,26285650,1710126000
AL30D,2024-03-12,46.75,47.901,46.5,47.66,34987828,1710212400
AL30D,2024-03-13,47.821,48.96,47.7,48.789,30294988,1710298800
AL30D,2024-03-14,48.31,48.648,47.746,47.801,33598056,1710385200
AL30D,2024-03-15,47.5,48.549,47.21,48.5,30638808,1710471600
AL30D,2024-03-18,48.21,49.75,48.21,49.605,29426794,1710730800
AL30D,2024-03-19,49.82,50.99,49.76,50.37,36605136,1710817200
AL30D,2024-03-20,50.8,52.49,50.8,52.09,39718320,1710903600
AL30D,2024-03-21,53.0,53.0,51.46,52.42,48986968,1710990000
AL30D,2024-03-22,52.6,53.64,52.02,53.37,38432948,1711076400
AL30D,2024-03-25,53.3,54.2,52.9,54.1,27401932,1711335600
AL30D,2024-03-26,53.85,54.19,53.41,53.9,31694512,1711422000
AL30D,2024-03-27,53.89,54.45,53.52,54.08,24451172,1711508400
AL30D,2024-04-03,53.78,56.0,52.46,56.0,35628472,1712113200
AL30D,2024-04-04,55.9,56.43,55.25,56.0,34944428,1712199600
AL30D,2024-04-05,56.26,57.17,56.17,56.9,34698072,1712286000
AL30D,2024-04-08,56.9,59.55,56.03,58.7,33724484,1712545200
AL30D,2024-04-09,58.81,59.49,57.5,57.67,37437536,1712631600
AL30D,2024-04-10,57.5,57.5,55.21,55.4,38583720,1712718000
AL30D,2024-04-11,54.95,56.74,54.18,56.46,36171360,1712804400
AL30D,2024-04-12,55.71,56.44,54.77,54.9,29691672,1712890800
AL30D,2024-04-15,55.0,55.5,54.13,54.3,36992072,1713150000
AL30D,2024-04-16,53.89,54.08,53.1,53.75,38401244,1713236400
AL30D,2024-04-17,54.31,56.98,54.05,56.7,32746448,1713322800
AL30D,2024-04-18,56.7,58.45,56.11,57.95,36989864,1713409200
AL30D,2024-04-19,57.62,58.3,57.41,57.41,34978884,1713495600
AL30D,2024-04-22,57.56,60.29,57.56,60.1,27346048,1713754800
AL30D,2024-04-23,59.9,59.93,59.13,59.59,30296370,1713841200
AL30D,2024-04-24,59.43,59.43,57.85,57.91,33959456,1713927600
AL30D,2024-04-25,57.02,58.57,57.02,57.54,31337452,1714014000
AL30D,2024-04-26,57.11,58.24,57.11,58.17,26533192,1714100400
AL30D,2024-04-29,58.17,59.11,58.12,59.04,27194018,1714359600
AL30D,2024-04-30,59.1,59.8,58.1,58.7,40829144,1714446000
AL30D,2024-05-02,58.21,58.7,58.21,58.55,25627430,1714618800
AL30D,2024-05-03,58.7,59.19,58.0,58.23,33264488,1714705200
AL30D,2024-05-06,57.92,59.35,57.92,59.25,34844384,1714964400
AL30D,2024-05-07,59.15,59.9,59.11,59.39,26684424,1715050800
AL30D,2024-05-08,58.99,59.39,58.69,58.81,29246750,1715137200
AL30D,2024-05-09,58.7,58.8,57.65,58.23,29589102,1715223600
AL30D,2024-05-10,57.9,58.35,57.6,58.21,18431252,1715310000
AL30D,2024-05-13,57.35,59.5,57.35,59.33,25035644,1715569200
AL30D,2024-05-14,59.55,59.89,59.0,59.3,38574596,1715655600
AL30D,2024-05-15,59.02,60.0,58.71,60.0,35168076,1715742000
AL30D,2024-05-16,59.99,60.1,59.12,59.12,28995484,1715828400
AL30D,2024-05-17,58.6,58.93,58.3,58.49,32935742,1715914800
AL30D,2024-05-20,58.01,59.41,57.75,59.03,30648970,1716174000
AL30D,2024-05-21,59.0,59.01,57.85,58.14,37695672,1716260400
AL30D,2024-05-22,57.98,57.98,55.67,55.81,49172616,1716346800
AL30D,2024-05-23,55.1,55.74,54.26,54.65,44050488,1716433200
AL30D,2024-05-24,54.5,54.74,54.05,54.44,30824124,1716519600
AL30D,2024-05-27,54.65,55.6,53.77,55.0,30799228,1716778800
AL30D,2024-05-28,54.99,56.65,54.5,55.85,32295132,1716865200
AL30D,2024-05-29,55.86,57.5,55.85,56.79,35672620,1716951600
AL30D,2024-05-30,57.31,58.49,57.31,57.85,30853584,1717038000
AL30D,2024-05-31,57.91,58.1,56.3,56.5,35843380,1717124400
AL30D,2024-06-03,55.91,56.3,54.68,54.87,33962040,1717383600
AL30D,2024-06-04,54.48,54.48,53.1,53.24,37360388,1717470000
AL30D,2024-06-05,52.89,53.68,52.05,52.35,39156824,1717556400
AL30D,2024-06-06,52.0,52.34,50.25,50.55,51918528,1717642800
AL30D,2024-06-07,50.4,51.6,49.75,51.5,43251984,1717729200
AL30D,2024-06-10,51.35,54.5,51.12,54.25,38443392,1717988400
AL30D,2024-06-11,53.7,54.21,53.11,53.45,37544296,1718074800
AL30D,2024-06-12,53.54,54.38,53.48,53.81,35638184,1718161200
AL30D,2024-06-13,55.8,57.0,55.4,56.2,44684620,1718247600
AL30D,2024-06-14,56.24,56.84,55.95,56.45,31092422,1718334000
AL30D,2024-06-18,56.3,57.46,56.3,57.15,28354556,1718679600
AL30D,2024-06-19,57.14,57.5,56.11,56.28,54552824,1718766000
AL30D,2024-06-24,55.8,55.99,55.06,55.45,31151754,1719198000
AL30D,2024-06-25,55.11,55.59,55.03,55.31,37439928,1719284400
AL30D,2024-06-26,55.4,55.72,55.01,55.52,36204904,1719370800
AL30D,2024-06-27,55.35,56.1,55.19,55.79,28500608,1719457200
AL30D,2024-06-28,56.25,56.5,55.15,55.15,33705808,1719543600
AL30D,2024-07-01,54.85,55.0,53.59,53.8,47342768,1719802800
AL30D,2024-07-02,53.55,53.73,52.31,53.12,53963296,1719889200
AL30D,2024-07-03,53.6,53.87,53.15,53.36,41637620,1719975600
AL30D,2024-07-04,53.17,53.4,52.65,53.2,56279408,1720062000
AL30D,2024-07-05,53.28,53.55,52.94,53.15,37826584,1720148400
AL30D,2024-07-08,48.01,49.64,48.01,49.421,29460640,1720407600
AL30D,2024-07-10,49.52,51.59,49.52,51.3,42670948,1720580400
AL30D,2024-07-11,51.53,51.99,50.5,51.0,57034376,1720666800
AL30D,2024-07-12,50.67,50.98,49.7,49.83,51617812,1720753200
AL30D,2024-07-15,49.999,50.21,48.723,49.1,70199584,1721012400
AL30D,2024-07-16,48.4,49.6,47.52,49.15,95844408,1721098800
AL30D,2024-07-17,48.52,48.861,48.0,48.7,156614176,1721185200
AL30D,2024-07-18,48.561,48.802,48.0,48.21,203870784,1721271600
AL30D,2024-07-19,48.01,48.079,46.915,47.0,143496480,1721358000
AL30D,2024-07-22,46.5,48.79,46.5,48.561,62210700,1721617200
AL30D,2024-07-23,48.75,49.27,48.321,48.545,150069104,1721703600
AL30D,2024-07-24,48.101,48.453,47.6,47.85,56978408,1721790000
AL30D,2024-07-25,47.1,47.77,47.053,47.21,53893712,1721876400
AL30D,2024-07-26,47.37,48.15,47.37,47.901,61472760,1721962800
AL30D,2024-07-29,47.9,48.47,47.641,48.05,58356476,1722222000
AL30D,2024-07-30,47.81,48.65,47.601,48.251,68532896,1722308400
AL30D,2024-07-31,48.711,50.5,48.7,50.25,75144664,1722394800
AL30D,2024-08-01,49.99,50.25,48.25,48.51,149121296,1722481200
AL30D,2024-08-02,47.45,48.0,46.546,47.0,101445480,1722567600
AL30D,2024-08-05,45.0,47.25,44.5,46.78,79923392,1722826800
AL30D,2024-08-06,46.73,47.9,46.7,47.8,73261944,1722913200
AL30D,2024-08-07,48.01,48.279,47.58,48.02,68240240,1722999600
AL30D,2024-08-08,48.07,49.15,48.021,48.8,61711544,1723086000
AL30D,2024-08-09,48.641,48.95,48.533,48.68,56907892,1723172400
AL30D,2024-08-12,48.621,49.271,48.486,49.2,60488936,1723431600
AL30D,2024-08-13,49.16,49.568,48.81,48.92,60467712,1723518000
AL30D,2024-08-14,49.15,49.99,48.957,49.85,70639792,1723604400
AL30D,2024-08-15,49.75,50.29,49.629,50.18,63291360,1723690800
AL30D,2024-08-16,50.11,50.34,49.8,49.95,72909736,1723777200
AL30D,2024-08-19,50.0,50.28,49.75,50.19,65223104,1724036400
AL30D,2024-08-20,50.07,50.28,49.859,50.24,112527176,1724122800
AL30D,2024-08-21,50.0,50.0,49.48,49.7,88234712,1724209200
AL30D,2024-08-22,49.21,49.5,48.76,49.5,209325408,1724295600
AL30D,2024-08-23,49.3,50.48,49.299,50.23,127082392,1724382000
AL30D,2024-08-26,50.17,50.7,49.96,50.65,72988464,1724641200
AL30D,2024-08-27,50.42,51.33,50.35,51.12,121818856,1724727600
AL30D,2024-08-28,50.97,52.38,50.97,52.34,146061088,1724814000
AL30D,2024-08-29,52.35,53.99,52.35,53.81,132397512,1724900400
AL30D,2024-08-30,53.71,54.94,53.71,54.4,114775216,1724986800
AL30D,2024-09-02,54.26,54.92,53.81,54.84,145583296,1725246000
AL30D,2024-09-03,54.37,54.72,54.11,54.2,132240512,1725332400
AL30D,2024-09-04,54.0,54.83,54.0,54.71,80328504,1725418800
AL30D,2024-09-05,54.75,55.54,54.75,55.29,79428696,1725505200
AL30D,2024-09-06,55.02,55.28,54.85,55.07,75763024,1725591600
AL30D,2024-09-09,55.0,57.0,54.78,56.62,59183272,1725850800
AL30D,2024-09-10,56.3,56.85,56.03,56.24,91023496,1725937200
AL30D,2024-09-11,56.11,56.3,55.57,55.96,119175320,1726023600
AL30D,2024-09-12,55.85,56.08,55.32,55.83,72720000,1726110000
AL30D,2024-09-13,55.92,56.78,55.78,56.55,60977128,1726196400
AL30D,2024-09-16,56.85,57.98,56.76,57.74,62492064,1726455600
AL30D,2024-09-17,57.51,57.78,57.36,57.7,82481096,1726542000
AL30D,2024-09-18,57.57,58.4,57.44,58.05,62939144,1726628400
AL30D,2024-09-19,58.05,58.8,58.05,58.51,67898880,1726714800
AL30D,2024-09-20,58.08,58.5,57.71,58.22,66424100,1726801200
AL30D,2024-09-23,58.0,58.25,57.6,58.22,66757588,1727060400
AL30D,2024-09-24,57.74,58.25,57.74,58.23,59000024,1727146800
AL30D,2024-09-25,58.25,58.5,57.8,58.01,82410192,1727233200
AL30D,2024-09-26,58.0,58.08,57.42,57.55,69055200,1727319600
AL30D,2024-09-27,56.8,57.6,56.73,57.57,76658016,1727406000
AL30D,2024-09-30,57.99,58.43,57.15,58.27,55571696,1727665200
AL30D,2024-10-01,58.15,58.68,58.13,58.39,58163032,1727751600
AL30D,2024-10-02,58.18,58.9,58.11,58.84,66615788,1727838000
AL30D,2024-10-03,58.99,59.53,58.65,59.3,58480568,1727924400
AL30D,2024-10-04,59.1,59.58,58.7,59.46,71278720,1728010800
AL30D,2024-10-07,59.06,60.3,59.0,60.25,73110648,1728270000
AL30D,2024-10-08,60.43,60.99,60.41,60.87,64124340,1728356400
AL30D,2024-10-09,60.5,62.55,60.5,62.01,76247704,1728442800
AL30D,2024-10-10,61.81,62.2,61.25,61.85,71835664,1728529200
AL30D,2024-10-14,62.01,63.66,62.01,62.55,62200736,1728874800
AL30D,2024-10-15,63.0,63.99,63.0,63.9,69337728,1728961200
AL30D,2024-10-16,64.1,64.2,62.81,62.98,97509096,1729047600
AL30D,2024-10-17,62.79,62.79,61.5,62.28,124138000,1729134000
AL30D,2024-10-18,62.08,62.38,61.92,62.12,90965856,1729220400
AL30D,2024-10-21,61.51,62.25,61.36,61.7,65728664,1729479600
AL30D,2024-10-22,61.32,61.8,61.31,61.8,65073708,1729566000
AL30D,2024-10-23,61.54,61.99,61.47,61.98,66185440,1729652400
AL30D,2024-10-24,62.55,63.77,62.55,63.75,60430124,1729738800
AL30D,2024-10-25,63.67,65.9,63.61,65.65,69798608,1729825200
AL30D,2024-10-28,65.65,67.0,65.53,67.0,75645360,1730084400
AL30D,2024-10-29,66.95,67.2,65.1,65.42,88785992,1730170800
AL30D,2024-10-30,65.14,65.61,64.4,64.49,81561424,1730257200
AL30D,2024-10-31,63.02,64.39,63.02,63.9,62569148,1730343600
AL30D,2024-11-01,64.35,65.31,64.35,65.2,68907920,1730430000
AL30D,2024-11-04,65.03,65.5,64.91,65.0,51124696,1730689200
AL30D,2024-11-05,64.8,66.0,64.74,65.8,56826104,1730775600
AL30D,2024-11-06,66.38,67.24,66.38,66.65,58098140,1730862000
AL30D,2024-11-07,67.03,67.9,67.03,67.43,85304024,1730948400
AL30D,2024-11-08,67.11,67.66,66.63,67.36,77672840,1731034800
AL30D,2024-11-11,67.19,68.19,67.19,68.05,59874664,1731294000
AL30D,2024-11-12,67.85,68.33,67.67,68.33,75688040,1731380400
AL30D,2024-11-13,68.27,68.9,68.1,68.78,70352584,1731466800
AL30D,2024-11-14,68.57,70.19,68.57,69.79,90877104,1731553200
AL30D,2024-11-15,69.43,70.05,69.02,69.78,84661064,1731639600
AL30D,2024-11-19,69.17,71.08,69.17,70.95,89501144,1731985200
AL30D,2024-11-20,70.93,71.56,70.77,71.07,87549728,1732071600
AL30D,2024-11-21,71.1,71.57,70.5,70.55,76705232,1732158000
AL30D,2024-11-22,70.16,70.47,69.54,70.4,69219352,1732244400
AL30D,2024-11-25,70.59,71.39,70.25,71.02,70483520,1732503600
AL30D,2024-11-26,70.98,71.0,70.52,70.81,68688928,1732590000
AL30D,2024-11-27,70.56,71.47,70.56,71.17,61701468,1732676400
AL30D,2024-11-28,71.0,71.23,70.7,71.19,60333800,1732762800
AL30D,2024-11-29,70.96,71.26,70.87,71.01,53995072,1732849200
AL30D,2024-12-02,71.0,71.89,70.86,71.85,59478184,1733108400
AL30D,2024-12-03,71.83,72.2,71.51,71.65,67335864,1733194800
AL30D,2024-12-04,71.5,71.9,71.4,71.65,58600144,1733281200
AL30D,2024-12-05,71.42,71.68,71.22,71.27,56439004,1733367600
AL30D,2024-12-06,71.27,71.98,70.95,71.76,46990108,1733454000
AL30D,2024-12-09,71.61,72.75,71.5,72.6,47435808,1733713200
AL30D,2024-12-10,72.52,72.79,71.71,71.71,50878708,1733799600
AL30D,2024-12-11,71.53,73.0,71.53,72.76,53430776,1733886000
AL30D,2024-12-12,72.57,73.39,72.42,72.84,54151860,1733972400
AL30D,2024-12-13,72.51,73.15,72.51,73.07,50109616,1734058800
AL30D,2024-12-16,73.0,75.07,72.81,74.7,66483064,1734318000
AL30D,2024-12-17,74.71,74.88,73.04,73.04,71652472,1734404400
AL30D,2024-12-18,73.04,75.8,72.98,75.6,144828080,1734490800
AL30D,2024-12-19,75.0,75.29,73.76,74.17,100994016,1734577200
AL30D,2024-12-20,73.25,74.08,72.85,73.98,82858920,1734663600
AL30D,2024-12-23,73.18,74.5,73.18,74.0,62036248,1734922800
AL30D,2024-12-24,73.99,74.4,73.62,73.99,16014635,1735009200
AL30D,2024-12-26,73.81,75.32,73.81,74.9,68373936,1735182000
AL30D,2024-12-27,74.81,75.3,74.2,74.93,119291176,1735268400
AL30D,2024-12-30,74.93,75.35,74.03,75.23,91631128,1735527600
AL30D,2025-01-02,75.0,75.98,74.87,75.87,39745116,1735786800
AL30D,2025-01-03,76.1,76.75,76.03,76.26,61053872,1735873200
AL30D,2025-01-06,76.32,77.08,76.13,76.99,65189652,1736132400
AL30D,2025-01-07,76.7,77.05,76.63,76.84,63936340,1736218800
AL30D,2025-01-08,68.03,68.7,66.61,68.6,71146920,1736305200
AL30D,2025-01-09,68.37,69.16,68.01,68.52,67036388,1736391600
AL30D,2025-01-10,68.26,68.7,67.5,68.47,118614952,1736478000
AL30D,2025-01-13,67.96,68.65,67.27,68.56,88926464,1736737200
AL30D,2025-01-14,68.36,68.65,67.97,68.62,137012672,1736823600
AL30D,2025-01-15,68.4,68.62,67.93,68.21,91725888,1736910000
AL30D,2025-01-16,67.71,68.0,67.35,67.64,92331192,1736996400
AL30D,2025-01-17,67.2,67.59,66.73,66.93,86789688,1737082800
AL30D,2025-01-20,66.88,67.37,66.22,67.03,88825720,1737342000
AL30D,2025-01-21,66.93,67.34,66.77,67.06,68442776,1737428400
AL30D,2025-01-22,67.11,67.4,66.2,66.02,75222744,1737514800
AL30D,2025-01-23,66.0,66.26,65.41,65.79,66963352,1737601200
AL30D,2025-01-24,66.2,66.5,65.8,65.94,71879920,1737687600
