Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2022-01-28 00:00:00-03:00,4333.33349609375,4333.33349609375,3944.166748046875,4142.66650390625,34455,0.0,0.0,,
2022-01-31 00:00:00-03:00,4266.83349609375,4650.0,4266.83349609375,4625.0,36270,0.0,0.0,0.11643068435244364,
2022-02-01 00:00:00-03:00,4667.33349609375,4708.66650390625,4517.83349609375,4584.83349609375,23772,0.0,0.0,-0.008684649493243213,
2022-02-02 00:00:00-03:00,4666.66650390625,4666.66650390625,4372.33349609375,4425.83349609375,16839,0.0,0.0,-0.034679558185802595,
2022-02-03 00:00:00-03:00,4356.33349609375,4556.5,4266.66650390625,4425.0,11331,0.0,0.0,-0.00018832522608125402,
2022-02-04 00:00:00-03:00,4407.66650390625,4570.83349609375,4343.0,4556.0,12987,0.0,0.0,0.02960451977401135,
2022-02-07 00:00:00-03:00,4566.66650390625,4634.66650390625,4416.0,4497.16650390625,16140,0.0,0.0,-0.012913410029356864,
2022-02-08 00:00:00-03:00,4497.0,4497.0,4373.33349609375,4413.0,20751,0.0,0.0,-0.018715452014761436,
2022-02-09 00:00:00-03:00,4472.66650390625,4517.66650390625,4394.0,4426.83349609375,8904,0.0,0.0,0.00313471472779292,
2022-02-10 00:00:00-03:00,4351.33349609375,4478.33349609375,4283.16650390625,4368.83349609375,10659,0.0,0.0,-0.013101915861795876,
2022-02-11 00:00:00-03:00,4377.5,4397.16650390625,4083.333251953125,4093.833251953125,14241,0.0,0.0,-0.06294592009205835,
2022-02-14 00:00:00-03:00,4094.0,4273.33349609375,4050.0,4152.5,15219,0.0,0.0,0.014330517252720387,
2022-02-15 00:00:00-03:00,4233.33349609375,4366.66650390625,4230.0,4321.83349609375,12060,0.0,0.0,0.040778686596929514,
2022-02-16 00:00:00-03:00,4342.0,4342.0,4233.33349609375,4307.0,7722,0.0,0.0,-0.003432222945922603,
2022-02-17 00:00:00-03:00,4333.0,4333.0,4106.66650390625,4116.66650390625,12279,0.0,0.0,-0.04419166382487816,
2022-02-18 00:00:00-03:00,4133.16650390625,4133.16650390625,3849.333251953125,3949.5,21411,0.0,0.0,-0.04060724951793593,
2022-02-21 00:00:00-03:00,4016.666748046875,4016.666748046875,3700.333251953125,3752.0,6999,0.0,0.0,-0.05000632991517917,
2022-02-22 00:00:00-03:00,3813.333251953125,3934.166748046875,3610.0,3655.5,24444,0.0,0.0,-0.025719616204690876,
