especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AE38,2021-01-04,5490,5490,5330,5357,869952,1609729200
AE38,2021-01-05,5409,5409,5320,5390,950958,1609815600
AE38,2021-01-06,5410,5455,5395,5425,817207,1609902000
AE38,2021-01-07,5425,5480,5425,5470,1112428,1609988400
AE38,2021-01-08,5490,5500,5405,5430,1413766,1610074800
AE38,2021-01-11,5573,5637.5,5336,5360,1154365,1610334000
AE38,2021-01-12,5360,5360,5316,5330,493851,1610420400
AE38,2021-01-13,5489,5489,5251,5255,570418,1610506800
AE38,2021-01-14,5310,5310,5185,5190,1124631,1610593200
AE38,2021-01-15,5185,5250,5185,5220,635159,1610679600
AE38,2021-01-18,5247.5,5290,5200,5230,339828,1610938800
AE38,2021-01-19,5230,5275,5205,5275,737985,1611025200
AE38,2021-01-20,5299,5315,5260,5308.5,800857,1611111600
AE38,2021-01-21,5310,5310,5271,5275,1283800,1611198000
AE38,2021-01-22,5255,5329,5255,5326,928202,1611284400
AE38,2021-01-25,5393.5,5395,5290,5380,719197,1611543600
AE38,2021-01-26,5400,5405,5350,5405,865741,1611630000
AE38,2021-01-27,5360,5440,5360,5435,1298401,1611716400
AE38,2021-01-28,5480,5480,5402,5475,835663,1611802800
AE38,2021-01-29,5470,5498,5350,5451,1128294,1611889200
AE38,2021-02-01,5451,5516,5400,5463,635758,1612148400
AE38,2021-02-02,5480,5530,5450,5474.5,1641112,1612234800
AE38,2021-02-03,5500,5530,5401,5415,683275,1612321200
AE38,2021-02-04,5490,5490,5380,5400,659285,1612407600
AE38,2021-02-05,5435,5435,5385,5394,505847,1612494000
AE38,2021-02-08,5390,5445,5351,5394,659988,1612753200
AE38,2021-02-09,5350,5414,5326,5342,737155,1612839600
AE38,2021-02-10,5342,5380,5288,5322,571669,1612926000
AE38,2021-02-11,5300,5310,5213,5220,222607,1613012400
AE38,2021-02-12,5210,5250,5140,5150,967934,1613098800
AE38,2021-02-17,5180,5190,4890,4955,1435123,1613530800
AE38,2021-02-18,4957,4999,4650,4900,2676073,1613617200
AE38,2021-02-19,4900,4900,4790,4825,1649425,1613703600
AE38,2021-02-22,4830,4850,4695,4745,668860,1613962800
AE38,2021-02-23,4740,4789.5,4650,4708,446082,1614049200
AE38,2021-02-24,4730,4843,4705,4810,1122989,1614135600
AE38,2021-02-25,4800,4950,4800,4920,772748,1614222000
AE38,2021-02-26,4950,5038,4900,4970,888685,1614308400
AE38,2021-03-01,5000,5080,5000,5057,1029467,1614567600
AE38,2021-03-02,5100,5100,4920,4960,3100,1614654000
AE38,2021-03-03,4950,5010,4851,4905,11361,1614740400
AE38,2021-03-04,4835,4975,4835,4939,10,1614826800
AE38,2021-03-05,4875,4936,4842,4860,10,1614913200
AE38,2021-03-08,4865,4865,4750,4860,8020,1615172400
AE38,2021-03-09,4860,4865,4725,4769.5,10,1615258800
AE38,2021-03-10,4700,4800,4550.5,4579,9933,1615345200
AE38,2021-03-11,4700,4700,4545,4615,10,1615431600
AE38,2021-03-12,4550,4739,4550,4715,690806,1615518000
AE38,2021-03-15,4715,4859,4715,4850,1214012,1615777200
AE38,2021-03-16,4850,4985,4850,4910,804360,1615863600
AE38,2021-03-17,4930,4980,4820,4950,1110428,1615950000
AE38,2021-03-18,4965,4965,4880,4920,1160932,1616036400
AE38,2021-03-19,4950,4980,4830,4955,830097,1616122800
AE38,2021-03-22,4955,5040,4895,5014,1985353,1616382000
AE38,2021-03-23,5000,5100,4985,5089,4762999,1616468400
AE38,2021-03-25,5089,5089,4800,4900,20,1616641200
AE38,2021-03-26,4900,4960,4816,4830,904926,1616727600
AE38,2021-03-29,4700,4825,4680.5,4740,744002,1616986800
AE38,2021-03-30,4700,4765,4700,4739,885773,1617073200
AE38,2021-03-31,4701,4840,4701,4820,455925,1617159600
AE38,2021-04-05,4820,4820,4700,4789,239188,1617591600
AE38,2021-04-06,4790,4840,4751,4840,1085189,1617678000
AE38,2021-04-07,4852,4895,4780,4829,1034269,1617764400
AE38,2021-04-08,4829,4829,4761,4801.5,751519,1617850800
AE38,2021-04-09,4775,4798,4750,4775,585166,1617937200
AE38,2021-04-12,4825,4825,4762,4800,576169,1618196400
AE38,2021-04-13,4800,4870,4780,4826,684614,1618282800
AE38,2021-04-14,4826,4870,4768,4829,520820,1618369200
AE38,2021-04-15,4829,4890,4745,4790,583163,1618455600
AE38,2021-04-16,4750,4880,4750,4800,484324,1618542000
AE38,2021-04-19,4825,4850,4788.5,4840,334802,1618801200
AE38,2021-04-20,4840,4890,4782,4874,1196815,1618887600
AE38,2021-04-21,4897,4920,4850,4900,453992,1618974000
AE38,2021-04-22,4940,4950,4900,4940,452434,1619060400
AE38,2021-04-23,4900,4989,4900,4988,637656,1619146800
AE38,2021-04-26,4900,5097.5,4855,5097.5,3197,1619406000
AE38,2021-04-27,5098,5169,5040,5120,699940,1619492400
AE38,2021-04-28,5189,5240,5150,5215,359941,1619578800
AE38,2021-04-29,5215,5295,5120,5230,1709103,1619665200
AE38,2021-04-30,5195,5240,5084,5225,10,1619751600
AE38,2021-05-03,5226,5226,5165,5190,344638,1620010800
AE38,2021-05-04,5151,5230,5151,5224,582777,1620097200
AE38,2021-05-05,5200,5250,5161,5210,335224,1620183600
AE38,2021-05-06,5274,5274,5170,5180,452261,1620270000
AE38,2021-05-07,5150,5230,5085,5155,291366,1620356400
AE38,2021-05-10,5160,5160,5100,5115,401218,1620615600
AE38,2021-05-11,5115,5115,5000,5065,501631,1620702000
AE38,2021-05-12,5030,5109.5,5030,5109,420164,1620788400
AE38,2021-05-13,5100,5174.5,5011,5160,391135,1620874800
AE38,2021-05-14,5200,5330,5160,5319.5,916089,1620961200
AE38,2021-05-17,5311,5470,5265,5450,200,1621220400
AE38,2021-05-18,5470,5679,5440,5450,4879,1621306800
AE38,2021-05-19,5640,5640,5460,5530,200,1621393200
AE38,2021-05-20,5530,5630,5470,5580,200,1621479600
AE38,2021-05-21,5550,5620,5550,5589,0,1621566000
AE38,2021-05-26,5590,5800,5589,5779,1238797,1621998000
AE38,2021-05-27,5870,5909.5,5750,5865,2298843,1622084400
AE38,2021-05-28,5859,5859,5717,5804.5,10,1622170800
AE38,2021-05-31,5804.5,5918,5750,5802,175147,1622430000
AE38,2021-06-01,5900,5940,5800,5940,407077,1622516400
AE38,2021-06-02,5985,6099,5983,6090,759246,1622602800
AE38,2021-06-03,6090,6121,5979,6000,313107,1622689200
AE38,2021-06-04,6000,6038,5901,5950,924960,1622775600
AE38,2021-06-07,5975,6023.5,5900,6020,615580,1623034800
AE38,2021-06-08,6050,6089.5,6000,6033,1121296,1623121200
AE38,2021-06-09,6033,6100,6033,6080,2004746,1623207600
AE38,2021-06-10,6020,6198,6020,6079,1440058,1623294000
AE38,2021-06-11,6100,6199,6049.5,6120,1047678,1623380400
AE38,2021-06-14,6125,6198,6070,6080,613442,1623639600
AE38,2021-06-15,6135,6135,6020,6070.5,484746,1623726000
AE38,2021-06-16,6179,6179.5,6055,6140,744183,1623812400
AE38,2021-06-17,6140,6155,6080,6123,378416,1623898800
AE38,2021-06-18,6120,6123,6050,6050,404212,1623985200
AE38,2021-06-22,6050,6060,5955,6005,697599,1624330800
AE38,2021-06-23,6040,6100,6006.5,6100,1074760,1624417200
AE38,2021-06-24,6105,6105,6015,6070,1248523,1624503600
AE38,2021-06-25,6000,6050,5921,5990,496539,1624590000
AE38,2021-06-28,5950,6000,5855,5900,399818,1624849200
AE38,2021-06-29,5900,5900,5779,5820,311490,1624935600
AE38,2021-06-30,5765,5849.5,5750,5824.5,647355,1625022000
AE38,2021-07-01,5899,5899,5760,5834.5,410177,1625108400
AE38,2021-07-02,5900,5980,5780,5951,867632,1625194800
AE38,2021-07-05,5990,6020,5950,5970,777760,1625454000
AE38,2021-07-06,5980,6020,5945,5945,1256862,1625540400
AE38,2021-07-07,5890,6000,5855,5956,436509,1625626800
AE38,2021-07-08,5900,5998,5900,5980,1444306,1625713200
AE38,2021-07-12,5980,6088.5,5962,5962,1450547,1626058800
AE38,2021-07-13,6000,6088,5980,6080,2211685,1626145200
AE38,2021-07-14,6150,6150,6060,6126,970816,1626231600
AE38,2021-07-15,6140,6189.5,6130,6188.5,1688253,1626318000
AE38,2021-07-16,6200,6240,6175,6180,473845,1626404400
AE38,2021-07-19,6200,6360,6200,6307,2414573,1626663600
AE38,2021-07-20,6398,6459,6305,6423,1166983,1626750000
AE38,2021-07-21,6435,6490,6400,6435,1810833,1626836400
AE38,2021-07-22,6360,6513,6360,6485,1777407,1626922800
AE38,2021-07-23,6490,6520,6473,6498,2675278,1627009200
AE38,2021-07-26,6594,6594.5,6490,6500,2976743,1627268400
AE38,2021-07-27,6480,6545,6480,6540,1855114,1627354800
AE38,2021-07-28,6500,6580,6450,6485,1039661,1627441200
AE38,2021-07-29,6425,6530,6425,6520,1026871,1627527600
AE38,2021-07-30,6500,6582,6491,6500,750445,1627614000
AE38,2021-08-02,6475,6570,6466.5,6511.5,987284,1627873200
AE38,2021-08-03,6595,6595,6475,6486,1120806,1627959600
AE38,2021-08-04,6475,6510,6460,6487,904758,1628046000
AE38,2021-08-05,6455,6509.5,6429,6445,313011,1628132400
AE38,2021-08-06,6524,6524,6319,6385,405294,1628218800
AE38,2021-08-09,6400,6440,6320,6338,409194,1628478000
AE38,2021-08-10,6338,6409,6325,6400,594023,1628564400
AE38,2021-08-11,6450,6490,6376.5,6440,756622,1628650800
AE38,2021-08-12,6380,6560,6380,6492,531493,1628737200
AE38,2021-08-13,6574,6574,6355,6375,594690,1628823600
AE38,2021-08-17,6365,6441,6332,6370,790699,1629169200
AE38,2021-08-18,6396,6420,6364.5,6385,526445,1629255600
AE38,2021-08-19,6484.5,6484.5,6336,6360,398805,1629342000
AE38,2021-08-20,6301,6400,6301,6355,604134,1629428400
AE38,2021-08-23,6355,6365,6305,6346.5,484593,1629687600
AE38,2021-08-24,6346.5,6448.5,6335,6390,1402314,1629774000
AE38,2021-08-25,6370,6470,6365,6435,1004041,1629860400
AE38,2021-08-26,6434,6434,6380,6430,543108,1629946800
AE38,2021-08-27,6430,6489,6430,6460,381676,1630033200
AE38,2021-08-30,6580,6580,6448,6527,590104,1630292400
AE38,2021-08-31,6550,6600,6532.5,6550,1365854,1630378800
AE38,2021-09-01,6650,6650,6590,6630,2771347,1630465200
AE38,2021-09-02,6709,6759.5,6680,6755,298622,1630551600
AE38,2021-09-03,6797,6797,6730,6770,1255938,1630638000
AE38,2021-09-06,6769.5,6829.5,6705,6798.5,854735,1630897200
AE38,2021-09-07,6893,6893,6811,6815,893431,1630983600
AE38,2021-09-08,6800,6849,6680,6769.5,346169,1631070000
AE38,2021-09-09,6769,6828,6732,6820,1536915,1631156400
AE38,2021-09-10,6755,6870,6740,6870,1766122,1631242800
AE38,2021-09-13,6950,7100,6823,6865,597688,1631502000
AE38,2021-09-14,6880,6900,6821,6840,1851448,1631588400
AE38,2021-09-15,6850,6900,6780,6850,1019311,1631674800
AE38,2021-09-16,6790,6859.5,6790,6830,977557,1631761200
AE38,2021-09-17,6800,6871,6800,6830,330395,1631847600
AE38,2021-09-20,6859,6859,6705,6767,1466603,1632106800
AE38,2021-09-21,6768,6768,6680,6700,2023783,1632193200
AE38,2021-09-22,6768,6768,6651,6676,193729,1632279600
AE38,2021-09-23,6660,6727.5,6631,6720,927733,1632366000
AE38,2021-09-24,6669,6739,6645,6690,2491407,1632452400
AE38,2021-09-27,6650,6700,6600.5,6685,1110767,1632711600
AE38,2021-09-28,6620,6789,6620,6789,761422,1632798000
AE38,2021-09-29,6789,6800,6750,6789,958380,1632884400
AE38,2021-09-30,6800,6800,6685,6700,766933,1632970800
AE38,2021-10-01,6799,6799,6668,6714.5,746063,1633057200
AE38,2021-10-04,6700.5,6730,6671,6710,270348,1633316400
AE38,2021-10-05,6744.5,6745,6680,6698,515916,1633402800
AE38,2021-10-06,6700,6700,6600,6639,1150169,1633489200
AE38,2021-10-07,6601,6720,6600.5,6700,907870,1633575600
AE38,2021-10-12,6735,6735,6605,6700,348694,1634007600
AE38,2021-10-13,6700,6700,6630,6685,608420,1634094000
AE38,2021-10-14,6685,6700,6636,6670,1065300,1634180400
AE38,2021-10-15,6698,6699,6606,6649,253778,1634266800
AE38,2021-10-18,6648.5,6648.5,6570,6600,1239753,1634526000
AE38,2021-10-19,6600,6640,6580,6600,3166787,1634612400
AE38,2021-10-20,6630,6630,6570,6600,544085,1634698800
AE38,2021-10-21,6650,6650,6581,6620,2037697,1634785200
AE38,2021-10-22,6620,6669.5,6620,6669.5,808802,1634871600
AE38,2021-10-25,6605,6700,6605,6689,654361,1635130800
AE38,2021-10-26,6700,6730,6656,6725,717254,1635217200
AE38,2021-10-27,6750,6780,6733,6755,660559,1635303600
AE38,2021-10-28,6745,6820,6745,6820,338269,1635390000
AE38,2021-10-29,6790.5,6860,6790,6835,456855,1635476400
AE38,2021-11-01,6840,6917.5,6825,6879,3396158,1635735600
AE38,2021-11-02,6900,7000,6855,6900,915138,1635822000
AE38,2021-11-03,6900,6988.5,6870,6900,1500965,1635908400
AE38,2021-11-04,6900,6979,6900,6.97,781074,1635994800
AE38,2021-11-05,6900,7065,6900,7040,1034038,1636081200
AE38,2021-11-08,7050,7149.5,7050,7110,1156125,1636340400
AE38,2021-11-09,7122,7122,7025,7071,1650102,1636426800
AE38,2021-11-10,7090,7100,7010,7071,906598,1636513200
AE38,2021-11-11,7100,7145,7100,7144.5,648591,1636599600
AE38,2021-11-12,7155,7190,7076.5,7098,791176,1636686000
AE38,2021-11-15,7083,7196.5,7071,7124,238429,1636945200
AE38,2021-11-16,7110,7194.5,6989,7075,954449,1637031600
AE38,2021-11-17,7100,7125,7050,7069.5,496695,1637118000
AE38,2021-11-18,7000,7019,6945,6970,1452285,1637204400
AE38,2021-11-19,6970,7000,6900,6960,414119,1637290800
AE38,2021-11-23,6960,6960,6780,6830,2218079,1637636400
AE38,2021-11-24,6850,6864.5,6760,6778,269931,1637722800
AE38,2021-11-25,6780,6800,6620,6650,1734696,1637809200
AE38,2021-11-26,6699,6699,6500,6556,514822,1637895600
AE38,2021-11-29,6550,6565,6451,6540,1952106,1638154800
AE38,2021-11-30,6545,6545,6451.5,6500,1157638,1638241200
AE38,2021-12-01,6595,7000,6595,6945,1585121,1638327600
AE38,2021-12-02,6905,7044.5,6901,7014,4283107,1638414000
AE38,2021-12-03,7050,7240,7019.5,7240,3809272,1638500400
AE38,2021-12-06,7240,7455,7200,7390,1083388,1638759600
AE38,2021-12-07,7350.5,7528.5,7350.5,7485,1477474,1638846000
AE38,2021-12-09,7500,7500,7345,7380,1290069,1639018800
AE38,2021-12-10,7330,7375,7270,7320,2142936,1639105200
AE38,2021-12-13,7325,7325,7050,7195,1236690,1639364400
AE38,2021-12-14,7195,7200,7100,7160,1055739,1639450800
AE38,2021-12-15,7100,7190,7055,7100,1169586,1639537200
AE38,2021-12-16,7140,7140,7072,7111,758594,1639623600
AE38,2021-12-17,7199,7199,7131,7170,1091666,1639710000
AE38,2021-12-20,7180,7210,7070,7111,612509,1639969200
AE38,2021-12-21,7200,7200,7100,7130,1168260,1640055600
AE38,2021-12-22,7170,7270,7150,7215,1760738,1640142000
AE38,2021-12-23,7219.5,7260,7100,7110,1000982,1640228400
AE38,2021-12-27,7140,7249,7130,7230,301060,1640574000
AE38,2021-12-28,7300,7325,7129,7249,617984,1640660400
AE38,2021-12-29,7300,7375,7243,7320,426492,1640746800
AE38,2021-12-30,7350,7400,7250,7320,584318,1640833200
AE38,2022-01-03,7301,7380,7301,7355,213143,1641178800
AE38,2022-01-04,7345,7345,7245,7294,518487,1641265200
AE38,2022-01-05,7230,7299.5,7210,7290,648362,1641351600
AE38,2022-01-06,7100,7199,7050,7065,585065,1641438000
AE38,2022-01-07,7050,7050,6956,6965,920473,1641524400
AE38,2022-01-10,6875,6950,6800,6950,1033766,1641783600
AE38,2022-01-11,7000,7010,6875,6907,468340,1641870000
AE38,2022-01-12,6915,6915,6750,6830,1380425,1641956400
AE38,2022-01-13,6781,6828,6680,6700,917773,1642042800
AE38,2022-01-14,6690,6724,6640,6670,1946803,1642129200
AE38,2022-01-17,6700,6720,6600,6720,1145231,1642388400
AE38,2022-01-18,6700,6725,6600,6638,2230305,1642474800
AE38,2022-01-19,6626,6740,6626,6740,1139100,1642561200
AE38,2022-01-20,6730,6900,6730,6805.5,894108,1642647600
AE38,2022-01-21,6900,6900,6830,6850,1568116,1642734000
AE38,2022-01-24,6870,6870,6748,6820,455314,1642993200
AE38,2022-01-25,6890,6890,6790,6880,696997,1643079600
AE38,2022-01-26,6976,7214,6950,7150,288043,1643166000
AE38,2022-01-27,7100,7200,7015,7193,589264,1643252400
AE38,2022-01-28,7490,7700,7375,7700,911257,1643338800
AE38,2022-01-31,7807,7930,7680,7680,1136616,1643598000
AE38,2022-02-01,7680,7774.5,7460,7500,1153087,1643684400
AE38,2022-02-02,7500,7680,7490,7523,1771999,1643770800
AE38,2022-02-03,7518,7550,7320,7320,575641,1643857200
AE38,2022-02-04,7320,7348.5,7150,7170,1533004,1643943600
AE38,2022-02-07,7150,7175,7110,7145,307100,1644202800
AE38,2022-02-08,7150,7199,7057,7130,349419,1644289200
AE38,2022-02-09,7200,7200,7050,7105,741377,1644375600
AE38,2022-02-10,7195,7195,7000,7075,1235795,1644462000
AE38,2022-02-11,7030,7250,7030,7060,1362534,1644548400
AE38,2022-02-14,7060,7060,6965,7020,246410,1644807600
AE38,2022-02-15,7060,7100,7014,7060,1219505,1644894000
AE38,2022-02-16,7100,7222,7050,7155,913177,1644980400
AE38,2022-02-17,7170,7200,7075.5,7090,719207,1645066800
AE38,2022-02-18,7150,7230,7075,7230,1855853,1645153200
AE38,2022-02-21,7130,7350,7130,7327.5,1430938,1645412400
AE38,2022-02-22,7300,7300,7100,7180,704174,1645498800
AE38,2022-02-23,7112,7126,7040,7099,630654,1645585200
AE38,2022-02-24,7000,7025,6940,6999.5,1416666,1645671600
AE38,2022-02-25,7100,7100,6800,6869,602705,1645758000
AE38,2022-03-02,6800,6840,6690,6705,605489,1646190000
AE38,2022-03-03,6700,6879.5,6600,6750,1451322,1646276400
AE38,2022-03-04,6750,6800,6535,6550,748104,1646362800
AE38,2022-03-07,6500,6550,6350,6350,1112382,1646622000
AE38,2022-03-08,6350.5,6445,6215,6280,2075487,1646708400
AE38,2022-03-09,6270,6399,6255,6374,2904836,1646794800
AE38,2022-03-10,6390,6530,6390,6489,3839178,1646881200
AE38,2022-03-11,6524.5,6580,6420,6470,1374909,1646967600
AE38,2022-03-14,6544,6544,6300,6329.5,2219919,1647226800
AE38,2022-03-15,6330,6330,6265,6320,2717624,1647313200
AE38,2022-03-16,6303,6549.5,6303,6525,4701034,1647399600
AE38,2022-03-17,6575,6579.5,6500,6550,1284373,1647486000
AE38,2022-03-18,6575,6600,6525,6555,472089,1647572400
AE38,2022-03-21,6500,6690,6450.5,6620,724704,1647831600
AE38,2022-03-22,6552,6685,6525,6599,643301,1647918000
AE38,2022-03-23,6637.5,6637.5,6525,6525,1213238,1648004400
AE38,2022-03-25,6550,6670,6550,6670,579387,1648177200
AE38,2022-03-28,6700,6770,6600,6705,985370,1648436400
AE38,2022-03-29,6790,6798,6560,6615,2048158,1648522800
AE38,2022-03-30,6699,6699,6550,6650,1698186,1648609200
AE38,2022-03-31,6650,6698,6575,6625,1779512,1648695600
AE38,2022-04-01,6689,6689,6550,6620,711026,1648782000
AE38,2022-04-04,6698,6734.5,6600,6715,1685510,1649041200
AE38,2022-04-05,6779,6779,6513,6550,1085284,1649127600
AE38,2022-04-06,6575,6575,6450,6520,783461,1649214000
AE38,2022-04-07,6601,6610,6422.5,6511,1575721,1649300400
AE38,2022-04-08,6580,6580,6400,6440,514265,1649386800
AE38,2022-04-11,6475,6475,6400,6419.5,439191,1649646000
AE38,2022-04-12,6495,6495,6400,6410,677672,1649732400
AE38,2022-04-13,6450,6470,6400,6450,2228176,1649818800
AE38,2022-04-18,6520,6520,6360,6510,542747,1650250800
AE38,2022-04-19,6420,6526,6420,6526,1544148,1650337200
AE38,2022-04-20,6514,6670,6501.5,6670,629084,1650423600
AE38,2022-04-21,6715,6850,6650,6849,707671,1650510000
AE38,2022-04-22,6858,6900,6750,6864,657715,1650596400
AE38,2022-04-25,6900,6965,6799,6965,2401967,1650855600
AE38,2022-04-26,6990,7073,6800,7067,2498895,1650942000
AE38,2022-04-27,7139,7139,6920.5,6923,1320001,1651028400
AE38,2022-04-28,6999,6999,6750,6798.5,1386948,1651114800
AE38,2022-04-29,6800,6858,6675,6830,2068271,1651201200
AE38,2022-05-02,6800,6950,6720,6950,1289763,1651460400
AE38,2022-05-03,6960,7000,6860,6880,1097528,1651546800
AE38,2022-05-04,6880,6899.5,6797,6870,2401391,1651633200
AE38,2022-05-05,6810,6874.5,6785,6830,1390392,1651719600
AE38,2022-05-06,6829.5,6830,6729.5,6788,2807133,1651806000
AE38,2022-05-09,6788,6810,6710,6725,1691673,1652065200
AE38,2022-05-10,6700,6749.5,6665.5,6720,686908,1652151600
AE38,2022-05-11,6719.5,6839.5,6633.5,6700,821618,1652238000
AE38,2022-05-12,6720,6730,6640,6664,2388830,1652324400
AE38,2022-05-13,6725,6725,6630,6694,883011,1652410800
AE38,2022-05-16,6724.5,6724.5,6630,6678,765668,1652670000
AE38,2022-05-17,6693.5,6700,6561,6609.5,792215,1652756400
AE38,2022-05-19,6600,6650,6500.5,6650,842169,1652929200
AE38,2022-05-20,6700,6700,6460,6535,3509987,1653015600
AE38,2022-05-23,6536,6635,6460,6635,326051,1653274800
AE38,2022-05-24,6575.5,6634,6552,6625,7457785,1653361200
AE38,2022-05-26,6700,6715,6635,6713,1237201,1653534000
AE38,2022-05-27,6713,6740,6630.5,6725,607397,1653620400
AE38,2022-05-30,6725,6850,6650,6818,3063813,1653879600
AE38,2022-05-31,6900,6900,6666.5,6700,2066885,1653966000
AE38,2022-06-01,6775,6775,6670,6692,426074,1654052400
AE38,2022-06-02,6700,6750,6692,6730,1763938,1654138800
AE38,2022-06-03,6750,6775,6640,6690,357466,1654225200
AE38,2022-06-06,6725,6734.5,6680,6715,544973,1654484400
AE38,2022-06-07,6738,6738,6610,6630,961066,1654570800
AE38,2022-06-08,6698.5,6698.5,6377.5,6470,1317472,1654657200
AE38,2022-06-09,6468,6524.5,6320,6430,1983602,1654743600
AE38,2022-06-10,6450,6550,6360.5,6550,2467032,1654830000
AE38,2022-06-13,6530,6590,6400,6520,1566693,1655089200
AE38,2022-06-14,6575,6590,6475,6590,1436877,1655175600
AE38,2022-06-15,6685,6794,6525,6794,552765,1655262000
AE38,2022-06-16,6690,6690,6610,6640,1282959,1655348400
AE38,2022-06-21,6600,6649,6500,6577,2330040,1655780400
