Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2022-03-09 00:00:00-03:00,3156.0,3219.0,3065.0,3150.0,37838,0.0,0.0,0.010911424903722766,0.8545885291942149
2022-03-10 00:00:00-03:00,3139.0,3139.0,2945.0,3052.0,40620,0.0,0.0,-0.03111111111111109,0.8570447750439627
2022-03-11 00:00:00-03:00,3059.0,3069.0,2840.0,2887.0,64995,0.0,0.0,-0.05406290956749671,0.8346161381706665
2022-03-14 00:00:00-03:00,2904.0,2950.0,2755.0,2780.0,31818,0.0,0.0,-0.0370626948389331,0.8237398426263709
2022-03-15 00:00:00-03:00,2810.0,3024.5,2800.0,3000.5,57983,0.0,0.0,0.07931654676259003,0.881531012470647
2022-03-16 00:00:00-03:00,3107.5,3497.0,3107.5,3483.0,61480,0.0,0.0,0.16080653224462593,1.0657739500048609
2022-03-17 00:00:00-03:00,3548.0,3750.0,3548.0,3741.5,90728,0.0,0.0,0.0742176284811944,1.0985258972135854
2022-03-18 00:00:00-03:00,3780.0,3920.0,3770.5,3848.0,64374,0.0,0.0,0.02846451957770957,1.0964642119022887
2022-03-21 00:00:00-03:00,3797.0,3850.5,3683.0,3785.5,28081,0.0,0.0,-0.016242203742203754,1.0630151227146818
2022-03-22 00:00:00-03:00,3826.5,4070.0,3819.0,4047.0,78756,0.0,0.0,0.06907938185180296,1.0155434365542644
2022-03-23 00:00:00-03:00,3997.5,4191.0,3901.0,4062.0,41164,0.0,0.0,0.003706449221645647,1.0064143542756565
2022-03-25 00:00:00-03:00,4034.0,4034.0,3842.0,3890.0,21430,0.0,0.0,-0.04234367306745446,0.9923956976069351
2022-03-28 00:00:00-03:00,3979.0,4025.0,3890.0,3993.0,14788,0.0,0.0,0.02647814910025703,0.9886354855985848
2022-03-29 00:00:00-03:00,4055.0,4100.0,3981.0,4021.5,31988,0.0,0.0,0.007137490608565056,0.9462916519851556
2022-03-30 00:00:00-03:00,3951.0,4015.5,3840.0,3881.0,15094,0.0,0.0,-0.03493721248290438,0.9337396730494626
2022-03-31 00:00:00-03:00,3881.0,3929.0,3763.0,3796.0,10512,0.0,0.0,-0.021901571759855742,0.9284478419586234
2022-04-01 00:00:00-03:00,3891.0,3980.0,3832.5,3866.0,17909,0.0,0.0,0.018440463645943206,0.921216007906531
2022-04-04 00:00:00-03:00,3955.5,4028.0,3885.0,4014.5,26395,0.0,0.0,0.038411795137092586,0.9207228548770513
2022-04-05 00:00:00-03:00,4013.0,4013.0,3810.0,3839.5,21506,0.0,0.0,-0.043591979075849996,0.8674322585311508
2022-04-06 00:00:00-03:00,3735.0,3735.0,3583.5,3699.0,32006,0.0,0.0,-0.03659330642010683,0.8635045395956891
2022-04-07 00:00:00-03:00,3710.0,3797.5,3629.5,3754.5,15949,0.0,0.0,0.015004055150040552,0.8636867708705638
2022-04-08 00:00:00-03:00,3745.0,3745.0,3610.0,3677.5,9283,0.0,0.0,-0.020508722865894224,0.8577667515856227
2022-04-11 00:00:00-03:00,3668.5,3669.0,3552.0,3587.5,19066,0.0,0.0,-0.024473147518694782,0.8342481700801337
2022-04-12 00:00:00-03:00,3717.0,3767.0,3540.0,3573.5,18770,0.0,0.0,-0.0039024390243902474,0.8164058999174059
2022-04-13 00:00:00-03:00,3550.0,3640.0,3500.0,3622.5,10331,0.0,0.0,0.013712047012732542,0.7789627524673643
2022-04-18 00:00:00-03:00,3486.0,3486.0,3281.5,3369.5,34382,0.0,0.0,-0.06984126984126982,0.5981362667683404
2022-04-19 00:00:00-03:00,3470.0,3620.5,3414.0,3598.0,29923,0.0,0.0,0.0678142157590147,0.5878009361649915
2022-04-20 00:00:00-03:00,3589.0,3589.0,3481.0,3536.0,10140,0.0,0.0,-0.017231795441912223,0.5794274698777355
2022-04-21 00:00:00-03:00,3520.0,3526.5,3431.0,3452.5,25859,0.0,0.0,-0.023614253393665185,0.5821471553353184
2022-04-22 00:00:00-03:00,3455.0,3545.0,3400.0,3424.0,16290,0.0,0.0,-0.008254887762490948,0.5142205967553553
2022-04-25 00:00:00-03:00,3450.0,3645.0,3450.0,3630.0,28101,0.0,0.0,0.06016355140186924,0.5673207417643792
2022-04-26 00:00:00-03:00,3623.0,3689.5,3514.0,3668.0,21657,0.0,0.0,0.010468319559228556,0.5519808034768484
2022-04-27 00:00:00-03:00,3715.0,3790.0,3566.0,3582.5,16136,0.0,0.0,-0.023309705561613936,0.5457366673232542
2022-04-28 00:00:00-03:00,3586.0,3625.5,3500.0,3568.0,11787,0.0,0.0,-0.004047452896022374,0.5439191583457842
2022-04-29 00:00:00-03:00,3539.5,3576.0,3335.0,3350.5,26109,0.0,0.0,-0.0609585201793722,0.5698780484822153
2022-05-02 00:00:00-03:00,3388.0,3523.5,3375.5,3501.5,14863,0.0,0.0,0.04506790031338603,0.595218478326691
2022-05-03 00:00:00-03:00,3563.5,3628.0,3400.0,3449.0,13937,0.0,0.0,-0.014993574182493252,0.5907904194628542
2022-05-04 00:00:00-03:00,3300.0,3498.0,3201.0,3479.5,68065,0.0,0.0,0.008843142939982673,0.5709404531233484
2022-05-05 00:00:00-03:00,3360.0,3360.0,3118.0,3147.5,112152,0.0,0.0,-0.09541600804713324,0.6409263054546731
2022-05-06 00:00:00-03:00,3199.0,3397.0,3052.0,3232.5,82688,0.0,0.0,0.027005559968228843,0.6444958199644236
2022-05-09 00:00:00-03:00,3095.0,3095.0,2652.0,2665.0,199318,0.0,0.0,-0.17556071152358854,0.8758731825626046
2022-05-10 00:00:00-03:00,2830.0,2865.0,2650.0,2696.5,120531,0.0,0.0,0.011819887429643572,0.8809007036172052
2022-05-11 00:00:00-03:00,2679.5,2679.5,2341.5,2362.5,186568,0.0,0.0,-0.1238642684961988,0.9635882972998701
2022-05-12 00:00:00-03:00,2325.0,2587.0,2300.0,2512.0,131604,0.0,0.0,0.06328042328042338,1.005947839583649
2022-05-13 00:00:00-03:00,2627.0,2830.0,2627.0,2819.0,115620,0.0,0.0,0.1222133757961783,1.1154306886864997
2022-05-16 00:00:00-03:00,2824.0,2910.0,2781.5,2795.0,62231,0.0,0.0,-0.008513657325292634,1.0928218094677153
2022-05-17 00:00:00-03:00,2875.0,2935.0,2755.0,2924.5,57582,0.0,0.0,0.04633273703041141,1.0758572514347269
2022-05-19 00:00:00-03:00,2770.5,2890.0,2765.0,2820.0,47174,0.0,0.0,-0.03573260386390831,1.0799528449912636
2022-05-20 00:00:00-03:00,2900.0,2914.5,2580.0,2709.0,65744,0.0,0.0,-0.03936170212765955,1.0842263707759578
2022-05-23 00:00:00-03:00,2674.5,2750.0,2595.5,2719.0,57259,0.0,0.0,0.0036913990402362984,1.0852722808189204
2022-05-24 00:00:00-03:00,2573.0,2573.0,2464.0,2498.5,133146,0.0,0.0,-0.08109599117322541,1.0814523103470182
2022-05-26 00:00:00-03:00,2601.5,2800.0,2600.0,2790.5,114186,0.0,0.0,0.11687012207324399,1.177911931948234
2022-05-27 00:00:00-03:00,2850.0,2880.0,2786.0,2851.0,36402,0.0,0.0,0.021680702383085393,1.1824357905702731
2022-05-30 00:00:00-03:00,2865.5,2910.0,2856.0,2893.5,16537,0.0,0.0,0.014907050157839441,1.1853222408352
2022-05-31 00:00:00-03:00,2787.0,2840.0,2725.0,2760.5,68581,0.0,0.0,-0.04596509417660277,1.1775546917307194
2022-06-01 00:00:00-03:00,2800.0,2829.5,2605.0,2697.0,47269,0.0,0.0,-0.023003079152327466,1.1623728771725332
2022-06-02 00:00:00-03:00,2798.0,2925.0,2797.5,2903.5,55682,0.0,0.0,0.07656655543196145,1.2022665804672348
2022-06-03 00:00:00-03:00,2879.5,2900.0,2744.5,2767.0,49562,0.0,0.0,-0.047012226623041165,1.2095910730373005
2022-06-06 00:00:00-03:00,2847.5,2890.0,2785.0,2821.0,16856,0.0,0.0,0.01951572099747012,1.1682217492859719
2022-06-07 00:00:00-03:00,2797.0,2920.0,2787.0,2899.0,33681,0.0,0.0,0.02764976958525356,1.1684420439426373
2022-06-08 00:00:00-03:00,2930.0,2960.0,2847.5,2887.5,28494,0.0,0.0,-0.00396688513280441,0.9745756135236202
2022-06-09 00:00:00-03:00,2782.0,2810.5,2730.0,2752.5,54830,0.0,0.0,-0.04675324675324677,0.9918031721941574
2022-06-10 00:00:00-03:00,2644.5,2645.0,2540.0,2636.0,130355,0.0,0.0,-0.04232515894641231,0.8906875826830466
2022-06-13 00:00:00-03:00,2500.0,2532.0,2418.0,2510.0,143093,0.0,0.0,-0.047799696509863376,0.884765364050258
2022-06-14 00:00:00-03:00,2523.0,2524.0,2410.0,2481.5,68622,0.0,0.0,-0.011354581673306718,0.7612693244056494
2022-06-15 00:00:00-03:00,2550.0,2725.0,2550.0,2684.5,103591,0.0,0.0,0.08180535966149516,0.8213262877022627
2022-06-16 00:00:00-03:00,2535.5,2535.5,2455.0,2478.0,113599,0.0,0.0,-0.07692307692307687,0.8438012715902471
2022-06-21 00:00:00-03:00,2660.0,2685.0,2590.0,2638.0,95149,0.0,0.0,0.06456820016142051,0.8729994958157774
2022-06-22 00:00:00-03:00,2675.0,2755.0,2646.0,2671.5,59616,0.0,0.0,0.012699014404852216,0.8628820453435715
2022-06-23 00:00:00-03:00,2727.0,2785.0,2654.0,2771.0,51173,0.0,0.0,0.03724499344937304,0.8725963950780187
2022-06-24 00:00:00-03:00,2886.0,2935.0,2805.0,2917.0,65945,0.0,0.0,0.05268856008661138,0.8311163106859019
2022-06-27 00:00:00-03:00,2895.5,2930.0,2814.0,2912.0,52264,0.0,0.0,-0.0017140898183064524,0.7271819878149788
2022-06-28 00:00:00-03:00,2908.5,2925.0,2715.5,2768.5,97290,0.0,0.0,-0.049278846153846145,0.746532921232184
2022-06-29 00:00:00-03:00,2749.5,2808.0,2690.0,2774.5,38763,0.0,0.0,0.002167238576846753,0.7444299380744472
2022-06-30 00:00:00-03:00,2601.0,2759.5,2579.0,2696.0,65630,0.0,0.0,-0.02829338619571098,0.7328441895437438
2022-07-01 00:00:00-03:00,2755.0,2824.0,2695.0,2775.0,38579,0.0,0.0,0.0293026706231454,0.7347521148954382
2022-07-04 00:00:00-03:00,2860.0,2969.0,2803.0,2896.0,50723,0.0,0.0,0.0436036036036036,0.699096207498498
2022-07-05 00:00:00-03:00,2940.0,3300.0,2940.0,3293.5,122664,0.0,0.0,0.13725828729281764,0.8263851169771581
2022-07-06 00:00:00-03:00,3320.0,3340.0,3205.5,3270.5,54773,0.0,0.0,-0.006983452254440525,0.8276923563113765
2022-07-07 00:00:00-03:00,3305.0,3575.0,3280.0,3567.0,101080,0.0,0.0,0.09065892065433423,0.8756740521947673
2022-07-08 00:00:00-03:00,3490.0,3574.0,3350.0,3565.5,68448,0.0,0.0,-0.000420521446593769,0.8749156800666504
2022-07-11 00:00:00-03:00,3469.0,3469.0,3250.0,3286.5,68277,0.0,0.0,-0.07824989482541023,0.9094345429631869
2022-07-12 00:00:00-03:00,3279.0,3334.0,3165.5,3198.0,48430,0.0,0.0,-0.026928343222272888,0.8991722630419207
2022-07-13 00:00:00-03:00,3111.0,3196.0,3060.0,3181.0,65539,0.0,0.0,-0.005315822388993086,0.8745056962024961
2022-07-14 00:00:00-03:00,3145.0,3286.0,3096.0,3237.5,33102,0.0,0.0,0.01776171015403971,0.8697007529155273
2022-07-15 00:00:00-03:00,3324.0,3495.5,3310.0,3453.0,78565,0.0,0.0,0.06656370656370658,0.8556920195063582
2022-07-18 00:00:00-03:00,3601.0,3601.5,3460.0,3497.5,63315,0.0,0.0,0.012887344338256668,0.7856086169968979
2022-07-19 00:00:00-03:00,3550.0,3722.0,3535.5,3710.0,67646,0.0,0.0,0.06075768406004278,0.7827569465595872
2022-07-20 00:00:00-03:00,3742.0,4078.0,3742.0,4047.0,86082,0.0,0.0,0.0908355795148248,0.8233978719214895
2022-07-21 00:00:00-03:00,4040.0,4455.0,4040.0,4394.0,119388,0.0,0.0,0.08574252532740312,0.8526072174971496
2022-07-22 00:00:00-03:00,4299.0,4299.5,4044.5,4133.5,100672,0.0,0.0,-0.059285389167045954,0.8953461319306888
2022-07-25 00:00:00-03:00,4133.5,4205.0,4060.0,4173.5,32485,0.0,0.0,0.009677029152050265,0.892751041487007
2022-07-26 00:00:00-03:00,4079.5,4105.0,3981.0,4038.5,56744,0.0,0.0,-0.03234695100035945,0.8773084177110925
2022-07-27 00:00:00-03:00,4173.0,4400.0,4173.0,4391.0,61443,0.0,0.0,0.08728488300111437,0.9053358732283173
2022-07-28 00:00:00-03:00,4354.0,4354.0,4050.0,4208.0,123678,0.0,0.0,-0.04167615577317241,0.9169030253069761
2022-07-29 00:00:00-03:00,4246.0,4315.0,3818.5,3922.5,63984,0.0,0.0,-0.06784695817490494,0.9726822521564064
2022-08-01 00:00:00-03:00,3900.0,3918.0,3701.5,3815.5,32675,0.0,0.0,-0.02727852135117914,0.9815955770242003
2022-08-02 00:00:00-03:00,3890.0,4088.5,3775.5,4036.5,71195,0.0,0.0,0.05792163543441231,0.8870864852790972
2022-08-03 00:00:00-03:00,4160.0,4304.5,4130.0,4275.5,78667,0.0,0.0,0.05920971138362452,0.8996362536719245
2022-08-04 00:00:00-03:00,4472.0,5090.0,4472.0,5044.5,309876,0.0,0.0,0.17986200444392475,1.043378161790755
2022-08-05 00:00:00-03:00,5021.0,5200.0,4825.5,4847.0,80299,0.0,0.0,-0.03915155119437008,1.0620555243824725
2022-08-08 00:00:00-03:00,5051.5,5130.5,4745.5,4847.5,47368,0.0,0.0,0.0001031565917062327,1.0031268588681619
2022-08-09 00:00:00-03:00,4716.0,4807.5,4625.0,4771.5,26345,0.0,0.0,-0.015678184631253256,0.9967066926197491
2022-08-10 00:00:00-03:00,5016.0,5112.0,4979.5,5105.5,57252,0.0,0.0,0.06999895211149543,1.0051469897729117
2022-08-11 00:00:00-03:00,5112.0,5138.5,4874.0,4910.0,80648,0.0,0.0,-0.038292037998237216,1.030443196915144
2022-08-12 00:00:00-03:00,4962.0,5150.0,4962.0,5138.0,44949,0.0,0.0,0.04643584521384936,1.021586701016034
2022-08-16 00:00:00-03:00,5050.0,5050.0,4889.0,4972.0,48386,0.0,0.0,-0.03230829116387701,1.0393513973385389
2022-08-17 00:00:00-03:00,4855.0,4855.0,4681.5,4775.5,62776,0.0,0.0,-0.03952131938857606,1.0477289547224329
2022-08-18 00:00:00-03:00,4745.0,4828.0,4680.0,4801.5,82280,0.0,0.0,0.005444456077897675,1.00852342676684
2022-08-19 00:00:00-03:00,4606.5,4649.0,4555.0,4576.0,75062,0.0,0.0,-0.04696449026345939,0.9868378944070918
2022-08-22 00:00:00-03:00,4448.5,4460.0,4341.0,4374.0,68383,0.0,0.0,-0.04414335664335667,0.9754010586936284
2022-08-23 00:00:00-03:00,4374.0,4515.0,4365.5,4429.5,52536,0.0,0.0,0.012688614540466325,0.9756701087444261
2022-08-24 00:00:00-03:00,4450.0,4599.5,4450.0,4505.5,54486,0.0,0.0,0.01715769274184442,0.9665293170064347
2022-08-25 00:00:00-03:00,4500.0,4638.0,4464.0,4529.5,48015,0.0,0.0,0.00532682277216745,0.9190345780816246
2022-08-26 00:00:00-03:00,4550.0,4550.0,4290.0,4315.5,52019,0.0,0.0,-0.047245832873385574,0.9228355914519525
2022-08-29 00:00:00-03:00,4360.0,4375.0,4210.0,4298.5,49888,0.0,0.0,-0.00393928861082149,0.8850689245659689
2022-08-30 00:00:00-03:00,4297.0,4355.5,4166.0,4240.5,28881,0.0,0.0,-0.013493078981039908,0.8795334748684803
2022-08-31 00:00:00-03:00,4253.0,4360.0,4193.5,4230.0,19245,0.0,0.0,-0.002476123098691163,0.8587384190086473
2022-09-01 00:00:00-03:00,4095.0,4170.0,4000.5,4131.5,78217,0.0,0.0,-0.023286052009456215,0.8376164489333243
2022-09-05 00:00:00-03:00,4189.0,4189.0,3950.0,4039.0,9561,0.0,0.0,-0.022388962846423777,0.4995114414573059
2022-09-06 00:00:00-03:00,4050.0,4120.0,3965.0,4080.0,25902,0.0,0.0,0.01015102748204999,0.4927285576553318
2022-09-07 00:00:00-03:00,4082.0,4199.0,4022.0,4177.5,31128,0.0,0.0,0.023897058823529438,0.5050802360296662
2022-09-08 00:00:00-03:00,4190.0,4400.0,4180.0,4377.5,36640,0.0,0.0,0.04787552363853975,0.5396789473132602
2022-09-09 00:00:00-03:00,4506.0,4590.0,4495.0,4566.5,39033,0.0,0.0,0.0431753283837808,0.49783679205166603
2022-09-12 00:00:00-03:00,4688.0,4720.0,4589.0,4675.0,63926,0.0,0.0,0.023759991240556166,0.49164521192276417
2022-09-13 00:00:00-03:00,4540.0,4540.0,4406.0,4418.0,42208,0.0,0.0,-0.054973262032085524,0.49093548809287213
2022-09-14 00:00:00-03:00,4416.0,4563.5,4361.0,4531.0,30499,0.0,0.0,0.025577184246265317,0.4944423624589936
2022-09-15 00:00:00-03:00,4602.0,4765.0,4540.0,4758.5,47094,0.0,0.0,0.05020966674023386,0.5116415439135242
2022-09-16 00:00:00-03:00,4572.5,4650.0,4537.5,4622.0,34251,0.0,0.0,-0.02868551013974996,0.5213566144980233
2022-09-19 00:00:00-03:00,4610.0,4725.0,4520.5,4716.0,28437,0.0,0.0,0.020337516226741625,0.4975139821197817
2022-09-20 00:00:00-03:00,4673.0,4673.0,4530.0,4556.0,23036,0.0,0.0,-0.03392705682782016,0.48614484460284735
2022-09-21 00:00:00-03:00,4530.0,4717.0,4530.0,4540.0,41452,0.0,0.0,-0.0035118525021948788,0.48503581624927383
2022-09-22 00:00:00-03:00,4444.5,4520.0,4356.0,4471.0,32452,0.0,0.0,-0.015198237885462595,0.48493707895205856
2022-09-23 00:00:00-03:00,4367.0,4380.5,4226.0,4257.0,25266,0.0,0.0,-0.04786401252516215,0.5132059831702945
2022-09-26 00:00:00-03:00,4301.0,4356.0,4107.5,4148.5,45445,0.0,0.0,-0.025487432464176618,0.4935357149180027
2022-09-27 00:00:00-03:00,4209.5,4233.0,4020.0,4116.0,44623,0.0,0.0,-0.007834156924189428,0.4939831816449897
2022-09-28 00:00:00-03:00,4150.0,4449.0,4141.0,4432.5,41975,0.0,0.0,0.07689504373177836,0.5645376700150233
2022-09-29 00:00:00-03:00,4329.5,4370.5,4175.0,4229.0,27394,0.0,0.0,-0.04591088550479416,0.5903954476222363
2022-09-30 00:00:00-03:00,4298.0,4398.0,4229.0,4304.5,15884,0.0,0.0,0.017852920312130482,0.5863283605038272
2022-10-03 00:00:00-03:00,4320.0,4608.5,4290.0,4556.5,35654,0.0,0.0,0.05854338482982935,0.6102908952439716
2022-10-04 00:00:00-03:00,4684.5,4919.0,4650.0,4867.5,80368,0.0,0.0,0.06825414243388561,0.648261653667363
2022-10-05 00:00:00-03:00,4785.0,4889.0,4731.0,4871.5,31579,0.0,0.0,0.0008217770929634938,0.6467079494431746
2022-10-06 00:00:00-03:00,4911.0,4940.0,4752.0,4765.5,17260,0.0,0.0,-0.021759211741763318,0.6376422231701933
2022-10-11 00:00:00-03:00,4262.5,4413.0,4210.0,4253.5,65727,0.0,0.0,-0.1074388836428497,0.7348125453132462
2022-10-12 00:00:00-03:00,4201.0,4270.0,4100.0,4212.0,20175,0.0,0.0,-0.00975667097684263,0.7285202592765152
2022-10-13 00:00:00-03:00,4077.0,4339.5,4005.0,4315.5,48772,0.0,0.0,0.024572649572649485,0.7094498255780616
2022-10-14 00:00:00-03:00,4308.5,4312.0,3940.0,3956.0,73121,0.0,0.0,-0.0833043679759008,0.7603942535987483
2022-10-17 00:00:00-03:00,4112.5,4380.0,4112.5,4366.5,73869,0.0,0.0,0.10376643073811942,0.8328935813729579
2022-10-18 00:00:00-03:00,4496.0,4500.0,4270.0,4319.5,26515,0.0,0.0,-0.010763769609527074,0.8279729300736957
2022-10-19 00:00:00-03:00,4166.0,4225.0,4085.0,4123.0,44779,0.0,0.0,-0.0454913763167033,0.8372486468038596
2022-10-20 00:00:00-03:00,4117.5,4311.0,4110.0,4156.0,44735,0.0,0.0,0.008003880669415375,0.8314946075593003
2022-10-21 00:00:00-03:00,4148.0,4286.0,4062.0,4267.0,25901,0.0,0.0,0.02670837343599608,0.8382749847779786
2022-10-24 00:00:00-03:00,4229.0,4229.0,4025.5,4184.0,51428,0.0,0.0,-0.019451605343332568,0.8393140110659266
2022-10-25 00:00:00-03:00,4371.0,4460.0,4311.0,4404.5,30938,0.0,0.0,0.05270076481835573,0.8423065445851332
2022-10-26 00:00:00-03:00,4390.0,4473.0,4225.0,4245.0,30835,0.0,0.0,-0.036212964014076476,0.8479668682216667
2022-10-27 00:00:00-03:00,4294.0,4379.5,4235.0,4278.0,18026,0.0,0.0,0.007773851590106018,0.8472512436586718
2022-10-28 00:00:00-03:00,4260.0,4515.0,4208.0,4494.0,30868,0.0,0.0,0.05049088359046294,0.8216239459070963
2022-10-31 00:00:00-03:00,4450.0,4637.0,4399.0,4615.0,48093,0.0,0.0,0.026924788607031624,0.8058539422894088
2022-11-01 00:00:00-03:00,4720.0,4770.0,4631.5,4650.0,38557,0.0,0.0,0.007583965330444142,0.8046084760077289
2022-11-02 00:00:00-03:00,4568.5,4615.5,4288.0,4299.0,48206,0.0,0.0,-0.0754838709677419,0.8268747504951258
2022-11-03 00:00:00-03:00,4367.0,4640.0,4350.0,4442.5,52261,0.0,0.0,0.033379855780414136,0.7965062640080404
2022-11-04 00:00:00-03:00,4635.0,4965.0,4635.0,4731.5,125011,0.0,0.0,0.0650534608891391,0.832771678387261
2022-11-07 00:00:00-03:00,4785.0,4874.0,4681.0,4785.0,26359,0.0,0.0,0.011307196449328982,0.8296494872799032
2022-11-08 00:00:00-03:00,4760.0,4831.0,4600.0,4751.5,21153,0.0,0.0,-0.0070010449320794255,0.7246625234048526
2022-11-09 00:00:00-03:00,4734.0,4750.0,4582.5,4611.0,58615,0.0,0.0,-0.029569609596969415,0.7339256733857168
2022-11-10 00:00:00-03:00,4755.0,5147.0,4735.0,4785.0,57023,0.0,0.0,0.037735849056603765,0.739913828274727
2022-11-11 00:00:00-03:00,4800.0,5099.0,4762.0,4981.0,41859,0.0,0.0,0.040961337513061746,0.6685672286886545
2022-11-14 00:00:00-03:00,5000.0,5066.0,4900.0,5008.0,17472,0.0,0.0,0.005420598273438992,0.5749347906496542
2022-11-15 00:00:00-03:00,5070.5,5450.0,5070.5,5432.0,66520,0.0,0.0,0.08466453674121399,0.6317052776462755
2022-11-16 00:00:00-03:00,5389.0,5406.5,5239.0,5239.0,26363,0.0,0.0,-0.035530191458026494,0.6205142999581232
2022-11-17 00:00:00-03:00,5200.0,5203.0,5062.0,5145.0,40639,0.0,0.0,-0.01794235541133804,0.6299228472401078
2022-11-18 00:00:00-03:00,5214.0,5351.0,5210.0,5311.5,12328,0.0,0.0,0.032361516034985494,0.6320519856764861
2022-11-22 00:00:00-03:00,5370.0,5499.5,5044.5,5270.0,16132,0.0,0.0,-0.007813235432551968,0.6257484883013824
2022-11-23 00:00:00-03:00,5105.0,5398.5,5105.0,5235.0,15247,0.0,0.0,-0.006641366223908873,0.6102453042054127
2022-11-24 00:00:00-03:00,5220.0,5400.0,5070.0,5319.0,3530,0.0,0.0,0.016045845272206316,0.5861882790452297
2022-11-25 00:00:00-03:00,5299.0,5299.0,5155.0,5191.0,7500,0.0,0.0,-0.024064673810866744,0.5999555864807463
2022-11-28 00:00:00-03:00,5170.0,5199.5,4984.0,4987.0,9513,0.0,0.0,-0.039298786361009475,0.6050027502779485
2022-11-29 00:00:00-03:00,4963.0,5049.0,4800.0,4818.0,17382,0.0,0.0,-0.03388810908361739,0.6154001543174856
2022-11-30 00:00:00-03:00,4817.0,4960.0,4740.0,4949.5,33436,0.0,0.0,0.027293482772934752,0.6213531060199347
2022-12-01 00:00:00-03:00,5030.0,5179.0,5000.0,5099.0,27697,0.0,0.0,0.03020507121931515,0.5517330897656356
2022-12-02 00:00:00-03:00,4999.0,5210.0,4867.0,5195.0,21353,0.0,0.0,0.018827221023730134,0.5456356238121922
2022-12-05 00:00:00-03:00,5018.0,5099.0,4843.0,4845.0,24752,0.0,0.0,-0.06737247353224252,0.56541251239497
2022-12-06 00:00:00-03:00,4867.0,4977.5,4810.5,4956.0,30185,0.0,0.0,0.022910216718266208,0.5694896211351538
2022-12-07 00:00:00-03:00,4900.0,5014.0,4767.5,4867.5,23198,0.0,0.0,-0.017857142857142905,0.5731497328827589
2022-12-12 00:00:00-03:00,4901.0,5050.0,4836.0,4875.0,15412,0.0,0.0,0.0015408320493066618,0.5610610899091837
