Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,Volatility
2022-01-28 00:00:00-05:00,336.1860816607008,344.9967093078968,331.20744776076083,344.7810974121094,108167900,0.0,0.0,0.0,,
2022-01-31 00:00:00-05:00,346.15318561519217,356.3946757805558,344.5066811978937,355.806640625,94326400,0.0,0.0,0.0,0.03197838656366958,
2022-02-01 00:00:00-05:00,357.15910656476393,358.88400168335846,351.974670969546,358.22735595703125,74433000,0.0,0.0,0.0,0.006803457427829507,
2022-02-02 00:00:00-05:00,362.3827422576979,362.7159551580342,357.0218757763069,361.1380615234375,78777100,0.0,0.0,0.0,0.008125302319891503,
2022-02-03 00:00:00-05:00,351.3768383054403,354.70899770541257,345.4279358723477,346.4961853027344,95384800,0.0,0.0,0.0,-0.040543708295208036,
2022-02-04 00:00:00-05:00,347.01560418839694,354.18956730579225,344.9477159445871,350.8672180175781,86318300,0.0,0.0,0.0,0.012614951910725258,
2022-02-07 00:00:00-05:00,351.4649762765738,353.8464868721183,346.78034580297555,348.04461669921875,58198100,0.0,0.0,0.0,-0.008044642455648177,
2022-02-08 00:00:00-05:00,346.89799325443454,353.05269725141113,345.7611332921,351.9550476074219,64720900,0.0,0.0,0.0,0.011235429943691866,
2022-02-09 00:00:00-05:00,356.50246267871034,359.4915987303449,354.89516873407405,359.4132080078125,55766400,0.0,0.0,0.0,0.02119066185040097,
2022-02-10 00:00:00-05:00,352.3470273563823,359.17796662494044,349.4265019563211,351.2787780761719,112468500,0.0,0.0,0.0,-0.022632529218191144,
2022-02-11 00:00:00-05:00,351.2788294871802,352.8861236249955,338.9008102859106,340.13568115234375,101569100,0.0,0.0,0.0,-0.03172152039714693,
2022-02-14 00:00:00-05:00,339.57704973127323,343.97748854091697,337.0289471490059,340.5570983886719,80254400,0.0,0.0,0.0,0.001238968034463106,
2022-02-15 00:00:00-05:00,345.8689312491977,349.2598907977545,344.800681937646,349.0246887207031,55128800,0.0,0.0,0.0,0.024863937272472603,
2022-02-16 00:00:00-05:00,346.76087493191363,349.96562375314,343.71290759962216,348.93658447265625,58947100,0.0,0.0,0.0,-0.0002524298449195772,
2022-02-17 00:00:00-05:00,345.70230187970554,346.40793800332136,338.136326185433,338.5577697753906,61801400,0.0,0.0,0.0,-0.02974412875895771,
2022-02-18 00:00:00-05:00,339.4985814400981,339.89059483175987,332.3736400956381,334.69635009765625,80001500,0.0,0.0,0.0,-0.011405497148377797,
2022-02-22 00:00:00-05:00,331.7366012989353,337.1758883224979,327.67921613356634,331.33477783203125,85967100,0.0,0.0,0.0,-0.010043647815831225,
2022-02-23 00:00:00-05:00,334.5101665704062,335.352993937763,322.5339725117173,322.84759521484375,86215400,0.0,0.0,0.0,-0.025615127614192157,
2022-02-24 00:00:00-05:00,312.47867149504447,334.235760948387,311.9102565042399,333.69671630859375,130614100,0.0,0.0,0.0,0.03360446617708357,
2022-02-25 00:00:00-05:00,334.5003603522915,339.0772001331392,330.6585868753895,338.8713684082031,78842100,0.0,0.0,0.0,0.015507051303507602,
2022-02-28 00:00:00-05:00,335.6764119265881,341.586103020116,334.51015185147827,339.88079833984375,77515500,0.0,0.0,0.0,0.0029787997032098,0.34283245060046386
2022-03-01 00:00:00-05:00,338.8517122605797,341.1352117242279,332.1383751754844,334.67669677734375,67407000,0.0,0.0,0.0,-0.015311549189950036,0.32400435980176906
2022-03-02 00:00:00-05:00,336.23509501004776,341.63517292062846,333.4517602896539,340.2925109863281,70609000,0.0,0.0,0.0,0.01677981844287335,0.32983258863937004
2022-03-03 00:00:00-05:00,342.94841384891777,343.0562347519832,333.559561025729,335.43145751953125,71089400,0.0,0.0,0.0,-0.014284926379094398,0.3299774505533706
2022-03-04 00:00:00-05:00,333.0596745513752,334.50034702499045,328.237852739602,330.5703430175781,76936300,0.0,0.0,0.0,-0.014492124673995632,0.3030232378434072
2022-03-07 00:00:00-05:00,330.5605972596367,331.72685747430677,318.1727687272016,318.3785705566406,89933800,0.0,0.0,0.0,-0.03688102311189245,0.32135738886043036
2022-03-08 00:00:00-05:00,317.5847282142876,326.561976734758,313.55674293420606,316.8987121582031,116153900,0.0,0.0,0.0,-0.004648109311660598,0.3211077963239292
2022-03-09 00:00:00-05:00,325.1311702009811,329.6688006624282,322.5242369578748,328.3065185546875,64723400,0.0,0.0,0.0,0.035998273135263936,0.34808126012655327
2022-03-10 00:00:00-05:00,324.21973209519217,325.8760168623222,320.19171621193937,324.6607360839844,69362700,0.0,0.0,0.0,-0.011104812925290197,0.3367046931542828
2022-03-11 00:00:00-05:00,327.64979741677246,327.96342009162026,317.4376796437364,317.9277038574219,66228400,0.0,0.0,0.0,-0.020738671105645423,0.3354434642828431
2022-03-14 00:00:00-04:00,316.68305331262735,320.07401249893724,311.11638541989447,311.822021484375,79802600,0.0,0.0,0.0,-0.01920462513636445,0.32487788010376734
2022-03-15 00:00:00-04:00,314.47805305906104,322.38705378479807,312.860978575672,321.6029968261719,76471000,0.0,0.0,0.0,0.03136717315613646,0.34825249791700036
2022-03-16 00:00:00-04:00,325.5427611478801,333.64775241542895,321.8479587329367,333.5301513671875,105243000,0.0,0.0,0.0,0.037086577733174364,0.3634236129374096
2022-03-17 00:00:00-04:00,331.61900014611433,337.6267021275653,330.31554882458175,337.5679016113281,67810000,0.0,0.0,0.0,0.01210610263446732,0.36685241223447584
2022-03-18 00:00:00-04:00,335.90183936437546,344.77129692231955,334.7355791662494,344.4772644042969,85446300,0.0,0.0,0.0,0.02046806808345214,0.3586068613023809
2022-03-21 00:00:00-04:00,343.6373686754097,345.87464095921973,339.10392093981903,343.51959228515625,73799100,0.434,0.0,0.0,-0.002780073514566217,0.3559116839472886
2022-03-22 00:00:00-04:00,344.0200671947156,351.14402701528473,343.6373912247663,350.27069091796875,63345900,0.0,0.0,0.0,0.019652732433404818,0.3586923887624903
2022-03-23 00:00:00-04:00,347.3759253186063,350.9575189804294,345.17788215604776,345.23675537109375,70615500,0.0,0.0,0.0,-0.01437155799042833,0.3488715260040119
2022-03-24 00:00:00-04:00,347.16980922936136,352.95926773968006,345.0012328067218,352.9101867675781,53555300,0.0,0.0,0.0,0.02222657720275545,0.3380572274545033
2022-03-25 00:00:00-04:00,352.85136812046414,353.91114595529234,348.2885139675789,352.6158752441406,57584200,0.0,0.0,0.0,-0.0008339558745333875,0.33501272175213204
2022-03-28 00:00:00-04:00,352.6060889966025,358.1698483322922,351.35989913813097,358.07171630859375,56833900,0.0,0.0,0.0,0.015472477127343343,0.33831667895988615
2022-03-29 00:00:00-04:00,361.98688401488664,364.8619692315866,359.20010862324705,364.2339782714844,68073000,0.0,0.0,0.0,0.01720957473664253,0.3348703920097826
2022-03-30 00:00:00-04:00,362.3598084357978,364.02796295192286,358.7193410468125,360.2108459472656,68757700,0.0,0.0,0.0,-0.01104546133590012,0.3358482255240713
2022-03-31 00:00:00-04:00,360.3579988840848,360.71126814021136,354.90219437669293,355.74609375,67011400,0.0,0.0,0.0,-0.01239482999331798,0.33461830556570865
2022-04-01 00:00:00-04:00,356.0110628242498,356.7960591207623,351.8701429769142,355.0690612792969,54527800,0.0,0.0,0.0,-0.001903133955924452,0.32874511084539426
2022-04-04 00:00:00-04:00,355.91286317231254,362.3891861978609,355.6479337103599,362.3793640136719,45950200,0.0,0.0,0.0,0.02058839682634228,0.2961348086188394
2022-04-05 00:00:00-04:00,360.91734757571624,361.63367837323545,353.1850116412225,354.3330993652344,62738700,0.0,0.0,0.0,-0.022203981372774684,0.31119802258901624
2022-04-06 00:00:00-04:00,348.9851496880004,350.093978395843,343.9905393565655,346.63995361328125,90077100,0.0,0.0,0.0,-0.021711620409538113,0.30421734146057405
2022-04-07 00:00:00-04:00,345.6391042613893,349.67209950013165,342.15564231805877,347.4642639160156,63777400,0.0,0.0,0.0,0.00237800142234601,0.2997197732173529
2022-04-08 00:00:00-04:00,345.7175718605874,346.4731313707829,341.96915102394934,342.6069641113281,61956100,0.0,0.0,0.0,-0.01397927876076932,0.2933416604354551
2022-04-11 00:00:00-04:00,338.348323712258,339.27071068649644,334.15835348147857,334.5018005371094,66107400,0.0,0.0,0.0,-0.023657322889633403,0.2983770548186822
2022-04-12 00:00:00-04:00,339.2805559771583,341.1743810858364,331.7052255967596,333.08880615234375,72790200,0.0,0.0,0.0,-0.004224175721914691,0.2808089989732363
2022-04-13 00:00:00-04:00,333.43219445888667,340.91921436236663,332.70607151424394,339.8594665527344,61367800,0.0,0.0,0.0,0.020326892634434435,0.25836355467144767
2022-04-14 00:00:00-04:00,339.9477946066793,340.4678613278908,331.8720121777602,332.087890625,73519400,0.0,0.0,0.0,-0.022867027970599474,0.2681812836774207
2022-04-18 00:00:00-04:00,331.02816290818214,334.6490157530183,329.4973992602809,332.3430480957031,58560600,0.0,0.0,0.0,0.000768343194396337,0.256434283156882
2022-04-19 00:00:00-04:00,331.6953668771522,340.35008857590896,330.66505569925965,339.7711486816406,56515700,0.0,0.0,0.0,0.022350702469932315,0.27013784502275057
2022-04-20 00:00:00-04:00,340.5855487759484,341.0467421994624,333.58915979496527,334.81573486328125,65500000,0.0,0.0,0.0,-0.014584563279098517,0.26367114686236015
2022-04-21 00:00:00-04:00,338.7212131064984,341.35098327318,326.95591281217156,327.8880920410156,75801000,0.0,0.0,0.0,-0.020690911749098206,0.2684751285628175
2022-04-22 00:00:00-04:00,328.04512631415577,329.2717016809927,318.87033658107777,319.3020935058594,82562100,0.0,0.0,0.0,-0.0261857589329052,0.26445215786392545
2022-04-25 00:00:00-04:00,317.66339891881483,323.7177580328792,316.3877425966629,323.40374755859375,101755900,0.0,0.0,0.0,0.012845684811205516,0.271575997328595
2022-04-26 00:00:00-04:00,321.3333049251789,321.5197467739386,310.9221177879432,311.1968994140625,105819600,0.0,0.0,0.0,-0.03774491865564922,0.2858351298685492
2022-04-27 00:00:00-04:00,311.2949603160055,316.82928193438005,309.0969471632411,310.823974609375,111204200,0.0,0.0,0.0,-0.001198356427681846,0.27245146362726486
2022-04-28 00:00:00-04:00,315.8186228602656,323.70796379016855,311.5697491354161,321.8631896972656,99450000,0.0,0.0,0.0,0.035515970419476295,0.3122245690802753
2022-04-29 00:00:00-04:00,317.6339734492605,321.0978211361799,306.7419780491623,307.3797912597656,91977900,0.0,0.0,0.0,-0.044998617117796624,0.3419106256685505
2022-05-02 00:00:00-04:00,306.9676353347717,312.74727266599143,303.8472348809586,312.51177978515625,115511800,0.0,0.0,0.0,0.016695920393327457,0.35185954972576083
2022-05-03 00:00:00-04:00,312.53135699745786,315.1513347675403,310.0585922060558,312.8453674316406,78185500,0.0,0.0,0.0,0.001067440231256933,0.3387800267615614
2022-05-04 00:00:00-04:00,313.3261648771508,324.1004117186512,308.00775182424496,323.42333984375,116083400,0.0,0.0,0.0,0.03381214335679994,0.3631425165041384
2022-05-05 00:00:00-04:00,319.07641095333037,319.1548985977904,303.8177959891601,307.13446044921875,154607400,0.0,0.0,0.0,-0.05036395766118984,0.3942676595650491
2022-05-06 00:00:00-04:00,305.1228968905422,309.185298889252,299.3923104872435,303.4547424316406,139572800,0.0,0.0,0.0,-0.011980804798641387,0.3936419976818757
2022-05-09 00:00:00-04:00,297.79284501674306,303.55283738164513,290.1782565700355,291.5814514160156,113387300,0.0,0.0,0.0,-0.03912705703816677,0.4098071801344894
2022-05-10 00:00:00-04:00,298.8035353460045,300.0301105231882,291.01232742487844,295.1238098144531,124124600,0.0,0.0,0.0,0.012148778261561688,0.4110367146173428
2022-05-11 00:00:00-04:00,292.8473573704943,298.39147266405223,285.49772652702796,286.37103271484375,140326100,0.0,0.0,0.0,-0.0296579835598908,0.41947178816832764
2022-05-12 00:00:00-04:00,282.06323369437865,290.20768071851893,279.6002612086209,285.6938781738281,120910900,0.0,0.0,0.0,-0.0023646055768842267,0.40728283144005034
2022-05-13 00:00:00-04:00,290.17826810989607,297.32184118205333,288.56898700481696,296.2817077636719,83684900,0.0,0.0,0.0,0.03706005063014217,0.43360949453626635
2022-05-16 00:00:00-04:00,294.52526725178143,296.5957420157372,291.56187198462743,292.8473205566406,59190400,0.0,0.0,0.0,-0.011591627552554384,0.43352291593380676
2022-05-17 00:00:00-04:00,298.74469576795616,300.8151405262199,294.9177568277323,300.4324645996094,62715300,0.0,0.0,0.0,0.025901360574346333,0.43676819948419454
2022-05-18 00:00:00-04:00,295.8892127663922,296.5858991322501,284.41827849032046,285.6841125488281,79477100,0.0,0.0,0.0,-0.049090407291490945,0.46242281655845213
2022-05-19 00:00:00-04:00,283.8687764106139,288.8732095038047,282.1907998795378,284.1533203125,79920700,0.0,0.0,0.0,-0.0053583387002891225,0.45981620167364334
2022-05-20 00:00:00-04:00,287.6367917526452,288.2942192817154,274.9588974741652,283.2701721191406,91764200,0.0,0.0,0.0,-0.003107998852127203,0.4541274654492307
2022-05-23 00:00:00-04:00,284.320143789697,288.3629310343272,281.9062520753597,287.9802551269531,63648400,0.0,0.0,0.0,0.016627529021415954,0.4563552181798303
2022-05-24 00:00:00-04:00,282.73054432158347,283.4468451988827,276.960728776662,281.8572082519531,73491100,0.0,0.0,0.0,-0.021262037122304456,0.44445000026878073
2022-05-25 00:00:00-04:00,280.35586733953636,287.8919690789134,280.1498110647015,285.8018798828125,67144500,0.0,0.0,0.0,0.0139952838365347,0.44922241904526244
2022-05-26 00:00:00-04:00,284.99719408506104,295.2808110110273,284.71262026303697,293.7205810546875,59462200,0.0,0.0,0.0,0.027706959713217794,0.44093564338521946
2022-05-27 00:00:00-04:00,296.87046129190423,303.454708671662,296.75271486238717,303.3075256347656,66985600,0.0,0.0,0.0,0.03263967593164052,0.4316697224854217
2022-05-31 00:00:00-04:00,303.27807253207976,305.4957000406305,298.6268791993459,302.50286865234375,60968300,0.0,0.0,0.0,-0.002652941039751222,0.42699682200532973
2022-06-01 00:00:00-04:00,304.6518593473372,306.79099942344465,298.0381750982571,300.265625,65341700,0.0,0.0,0.0,-0.0073957766493610855,0.42743630516091624
2022-06-02 00:00:00-04:00,299.1372075113471,308.66523660984353,297.71436810250873,308.4886169433594,59291300,0.0,0.0,0.0,0.027385725366862568,0.4209131830615043
2022-06-03 00:00:00-04:00,303.2388059197248,304.65182285199154,299.20584130373794,300.46185302734375,60914700,0.0,0.0,0.0,-0.02601964375719379,0.39168770163609085
2022-06-06 00:00:00-04:00,304.92661596297205,306.4966383174857,299.89274620017386,301.4627685546875,51785000,0.0,0.0,0.0,0.0033312565880123657,0.38966014310085206
2022-06-07 00:00:00-04:00,298.1166756033642,304.84813652278336,297.01766890934135,304.0631103515625,44900300,0.0,0.0,0.0,0.008625747747696755,0.3620185005368978
2022-06-08 00:00:00-04:00,303.25845900522825,305.878436968665,301.021186901511,301.8749084472656,38342100,0.0,0.0,0.0,-0.0071965385796614045,0.36158327841030563
2022-06-09 00:00:00-04:00,300.17735149663247,303.25849336469605,293.62253967149275,293.7893371582031,55900500,0.0,0.0,0.0,-0.026784509287809732,0.35844218189779364
2022-06-10 00:00:00-04:00,288.14701307399616,289.3441515551778,282.97578329437755,283.4271545410156,85963500,0.0,0.0,0.0,-0.035270792049227895,0.38146721115551974
2022-06-13 00:00:00-04:00,274.50759845135013,277.04905930822997,269.38541793657504,270.2489318847656,94442000,0.0,0.0,0.0,-0.04649597769695335,0.3886799262961247
2022-06-14 00:00:00-04:00,272.4567379925586,273.4379982907617,268.2176863173561,270.7395324707031,64697500,0.0,0.0,0.0,0.0018153654947532516,0.38825758767458973
2022-06-15 00:00:00-04:00,274.18373196545525,281.45484352832415,271.42636331672827,277.5003662109375,86051400,0.0,0.0,0.0,0.02497172717458973,0.3873326737131798
2022-06-16 00:00:00-04:00,270.42547376892867,270.88666722467656,264.23372478696865,266.30419921875,81910300,0.0,0.0,0.0,-0.04034649447517091,0.37477531664239677
2022-06-17 00:00:00-04:00,267.0794462674232,271.99557041322475,265.44075818261643,269.54241943359375,82703400,0.0,0.0,0.0,0.012159854123005243,0.37860103897109726
2022-06-21 00:00:00-04:00,274.05202529111295,278.6728248040452,273.9438936019719,276.3427429199219,51633700,0.527,0.0,0.0,0.025229140187351895,0.3910204266597528
2022-06-22 00:00:00-04:00,273.82596919338187,280.3737288858435,273.22626419311644,275.93975830078125,67472900,0.0,0.0,0.0,-0.0014582782774845704,0.38546996884550694
