Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2022-01-28 00:00:00-03:00,227.47500610351562,227.47500610351562,214.375,221.27499389648438,219720,0.0,0.0,,
2022-01-31 00:00:00-03:00,225.0,232.0500030517578,223.625,230.8249969482422,225740,0.0,0.0,0.04315898007085894,
2022-02-01 00:00:00-03:00,232.5,234.5749969482422,230.85000610351562,232.22500610351562,145040,0.0,0.0,0.0060652406532355485,
2022-02-02 00:00:00-03:00,235.14999389648438,240.0,227.14999389648438,228.9499969482422,300140,0.0,0.0,-0.014102741174279787,
2022-02-03 00:00:00-03:00,223.39999389648438,223.39999389648438,212.0500030517578,213.3249969482422,738700,0.0,0.0,-0.06824634290574938,
2022-02-04 00:00:00-03:00,237.47500610351562,246.375,231.3249969482422,243.97500610351562,909800,0.0,0.0,0.14367753237427627,
2022-02-07 00:00:00-03:00,244.5,249.3249969482422,240.5,243.02499389648438,336440,0.0,0.0,-0.003893891518658932,
2022-02-08 00:00:00-03:00,243.1999969482422,243.1999969482422,235.875,240.1999969482422,131160,0.0,0.0,-0.011624306220311964,
2022-02-09 00:00:00-03:00,243.75,245.3000030517578,237.875,238.6999969482422,166860,0.0,0.0,-0.006244796082671145,
2022-02-10 00:00:00-03:00,237.8249969482422,238.4499969482422,228.89999389648438,230.25,146460,0.0,0.0,-0.03540007145485813,
2022-02-11 00:00:00-03:00,237.5,238.9499969482422,228.0,228.6750030517578,307940,0.0,0.0,-0.006840377625373262,
2022-02-14 00:00:00-03:00,229.64999389648438,235.0,224.39999389648438,230.875,236100,0.0,0.0,0.009620627173422491,
2022-02-15 00:00:00-03:00,236.22500610351562,236.22500610351562,228.52499389648438,229.4250030517578,194700,0.0,0.0,-0.00628044157332841,
2022-02-16 00:00:00-03:00,228.8000030517578,232.27499389648438,226.75,230.39999389648438,80320,0.0,0.0,0.004249714860008469,
2022-02-17 00:00:00-03:00,230.0,235.125,226.77499389648438,227.5,105360,0.0,0.0,-0.012586779398038095,
2022-02-18 00:00:00-03:00,227.5,227.5,212.5,219.0749969482422,175920,0.0,0.0,-0.03703298044728709,
2022-02-21 00:00:00-03:00,215.0,217.5,212.5,213.0,46520,0.0,0.0,-0.027730215829593008,
2022-02-22 00:00:00-03:00,214.89999389648438,219.0,204.10000610351562,207.35000610351562,206420,0.0,0.0,-0.026525792941241244,
2022-02-23 00:00:00-03:00,209.9499969482422,214.125,205.125,205.4499969482422,158300,0.0,0.0,-0.00916329442654995,
2022-02-24 00:00:00-03:00,199.5,212.5,192.8249969482422,210.64999389648438,401260,0.0,0.0,0.02531027999748381,
2022-02-25 00:00:00-03:00,222.0,222.0,210.97500610351562,213.02499389648438,184540,0.0,0.0,0.011274626483811279,0.6602497302634431
2022-03-02 00:00:00-03:00,212.9250030517578,213.5,208.72500610351562,213.4499969482422,156280,0.0,0.0,0.0019950853840386973,0.6394804370914019
2022-03-03 00:00:00-03:00,213.5,216.0749969482422,206.5749969482422,206.875,124120,0.0,0.0,-0.030803452997174352,0.6457759507749139
2022-03-04 00:00:00-03:00,206.85000610351562,206.89999389648438,200.0,202.9499969482422,97120,0.0,0.0,-0.01897282441937309,0.6469150773837525
2022-03-07 00:00:00-03:00,200.4499969482422,204.0,190.6750030517578,191.10000610351562,237460,0.0,0.0,-0.05838872147284946,0.6350225618586548
2022-03-08 00:00:00-03:00,192.5,194.47500610351562,185.52499389648438,189.39999389648438,222080,0.0,0.0,-0.008895929632311894,0.30947415881080803
2022-03-09 00:00:00-03:00,190.0500030517578,193.39999389648438,185.6750030517578,186.9499969482422,210720,0.0,0.0,-0.012935570365335991,0.3078392451890815
2022-03-10 00:00:00-03:00,192.5500030517578,198.47500610351562,192.5500030517578,197.02499389648438,380660,0.0,0.0,0.05389139937259002,0.38855636116682324
2022-03-11 00:00:00-03:00,197.60000610351562,199.72500610351562,193.625,195.02499389648438,220040,0.0,0.0,-0.010150996380950517,0.3883599429867085
2022-03-14 00:00:00-03:00,191.5500030517578,194.8000030517578,183.85000610351562,185.3000030517578,165980,0.0,0.0,-0.0498653564880428,0.4040979046659284
