Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2022-01-28 00:00:00-03:00,517.6734137611621,517.6734137611621,493.79848635499076,511.8734436035156,40960,0.0,0.0,,
2022-01-31 00:00:00-03:00,514.7484243351827,523.7483967859193,512.7484304572413,518.4234008789062,102880,0.0,0.0,0.012796048236610735,
2022-02-01 00:00:00-03:00,519.9984299190537,532.8483667059493,519.9984299190537,525.5734252929688,262280,0.0,0.0,0.013791862793887777,
2022-02-02 00:00:00-03:00,555.2983009085854,581.3732339052225,553.9233050855457,562.5733032226562,215440,0.0,0.0,0.07039906538094609,
2022-02-03 00:00:00-03:00,564.9982435286466,568.3482087001838,545.4983041502243,549.7232666015625,98780,0.0,0.0,-0.022841532912214912,
2022-02-04 00:00:00-03:00,549.998275099459,549.998275099459,537.9983127336526,544.9232788085938,70020,0.0,0.0,-0.008731643873548744,
2022-02-07 00:00:00-03:00,546.4483801189705,553.7233217696662,525.3734308569022,531.3234252929688,134060,0.0,0.0,-0.024957372981677994,
2022-02-08 00:00:00-03:00,534.9983504171689,535.7983357435094,512.698431382475,514.6734008789062,179980,0.0,0.0,-0.031336891282144674,
2022-02-09 00:00:00-03:00,528.6233859108457,528.6233859108457,516.6234225513184,519.723388671875,166260,0.0,0.0,0.009812024060977143,
2022-02-10 00:00:00-03:00,520.2734233440627,521.1984082905174,508.29842357438594,515.6734008789062,160540,0.0,0.0,-0.007792583288041555,
2022-02-11 00:00:00-03:00,519.9484470856979,520.1984463331634,495.19852158661547,496.77349853515625,209280,0.0,0.0,-0.03665091569884593,
2022-02-14 00:00:00-03:00,499.99849689765813,503.7484856243906,488.7485307174608,497.4234924316406,193040,0.0,0.0,0.001308431102707841,
2022-02-15 00:00:00-03:00,502.47344043718334,509.4734186258212,498.19845986119043,499.4984436035156,185920,0.0,0.0,0.004171397618821127,
2022-02-16 00:00:00-03:00,502.79841985843905,502.79841985843905,492.89845683415564,499.09844970703125,198280,0.0,0.0,-0.0008007910767423576,
2022-02-17 00:00:00-03:00,499.99849070756954,499.99849070756954,483.74853975957353,485.2735290527344,200980,0.0,0.0,-0.027699786810421956,
2022-02-18 00:00:00-03:00,489.99853411569325,489.99853411569325,466.99860292250764,469.24859619140625,247160,0.0,0.0,-0.03302247475276299,
