Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility
2022-01-28 00:00:00-03:00,166.32324739618076,169.01545409827318,160.74086517915973,166.4420166015625,3142786,0.0,0.0,,
2022-01-31 00:00:00-03:00,167.86730488556614,171.54929518338298,161.6910525723691,171.11380004882812,2123823,0.0,0.0,0.028068534271903145,
2022-02-01 00:00:00-03:00,170.24280415333615,173.8060256356153,163.2747241715261,170.6387176513672,1217415,0.0,0.0,-0.0027764119394541042,
2022-02-02 00:00:00-03:00,173.7268201327416,173.7268201327416,165.57101258279806,166.6795654296875,777023,0.0,0.0,-0.023201957188688227,
2022-02-03 00:00:00-03:00,166.16488125052192,166.16488125052192,161.77023950064054,162.16615295410156,662468,0.0,0.0,-0.027078379187938872,
2022-02-04 00:00:00-03:00,161.53268432617188,163.86857121736585,160.3845377609056,161.53268432617188,782237,0.0,0.0,-0.003906293738798805,
2022-02-07 00:00:00-03:00,164.50204354846755,165.37305799825867,161.4535050565186,164.2248992919922,648685,0.0,0.0,0.01666668870792809,
2022-02-08 00:00:00-03:00,163.90816225211145,167.4713831706356,160.0282154182017,160.62208557128906,711327,0.0,0.0,-0.02193829155161975,
2022-02-09 00:00:00-03:00,160.62207295113495,162.72040916091532,156.50456388072192,157.61312866210938,774237,0.0,0.0,-0.01873314556013672,
2022-02-10 00:00:00-03:00,157.5735803760455,161.41394633874214,156.38583982044716,158.4841766357422,554882,0.0,0.0,0.005526493770072749,
2022-02-11 00:00:00-03:00,156.82132457606528,164.5812308408711,155.51480290322797,156.10867309570312,1701945,0.0,0.0,-0.014988900409274808,
2022-02-14 00:00:00-03:00,155.9503138451885,157.17764802202606,152.0307728978791,153.89157104492188,2161419,0.0,0.0,-0.01420229899348413,
2022-02-15 00:00:00-03:00,154.4062314040778,157.2568128167728,154.4062314040778,155.75233459472656,842311,0.0,0.0,0.012091393551772356,
2022-02-16 00:00:00-03:00,157.29642558572078,162.72044526067154,154.56462490656787,161.65147399902344,1863063,0.0,0.0,0.03787512668523818,
2022-02-17 00:00:00-03:00,159.94903107073688,163.5914395815131,157.96946385451488,158.44456481933594,1043971,0.0,0.0,-0.01983841594730451,
2022-02-18 00:00:00-03:00,160.26573904172912,160.9783904091397,157.57353276213743,160.1073760986328,1781911,0.0,0.0,0.010494593368935545,
2022-02-21 00:00:00-03:00,160.7408563024383,161.45349566001397,157.1776353499212,161.2555389404297,475360,0.0,0.0,0.007171205161026206,
2022-02-22 00:00:00-03:00,160.4241383091396,166.8379290911263,158.95925367892147,165.2938690185547,1797909,0.0,0.0,0.025043047232112814,
2022-02-23 00:00:00-03:00,165.49182692307693,168.50077164723322,162.36411299338707,167.2734375,2064547,0.0,0.0,0.011976055090241022,
2022-02-24 00:00:00-03:00,159.117609040345,162.32451031921283,155.1980684027596,162.0869598388672,2363133,0.0,0.0,-0.031005984803372133,
2022-02-25 00:00:00-03:00,162.0869547288156,164.22488481988606,157.4151811193536,158.04864501953125,1613773,0.0,0.0,-0.024914495424866234,0.32623032571463567
2022-03-02 00:00:00-03:00,157.57354728584627,161.532681639762,155.1980666734968,160.62208557128906,1707644,0.0,0.0,0.016282585348579293,0.3140955175127457
2022-03-03 00:00:00-03:00,160.78044505194796,164.4624350885353,155.9898901708465,162.8391876220703,1966969,0.0,0.0,0.013803220415770534,0.3196966318617096
2022-03-04 00:00:00-03:00,164.69999145413829,164.69999145413829,152.94135742364347,154.2478790283203,3412234,0.0,0.0,-0.05275946606715676,0.3601728721154035
2022-03-07 00:00:00-03:00,154.4062356871736,155.87112019200512,145.9336908120848,146.88388061523438,2540582,0.0,0.0,-0.04774132687901589,0.3846570043156039
2022-03-08 00:00:00-03:00,148.07164646741842,152.82260838615912,146.0128914697024,149.29898071289062,1264042,0.0,0.0,0.016442240547706266,0.3918957577618922
2022-03-09 00:00:00-03:00,150.52629459456517,154.40624147038034,150.52629459456517,152.5850372314453,1541103,0.0,0.0,0.022009905914052608,0.39600485358943854
2022-03-10 00:00:00-03:00,153.61440980060678,159.1571977831029,152.03075609132216,158.04864501953125,1638849,0.0,0.0,0.03580696959033136,0.4127867440414466
2022-03-11 00:00:00-03:00,159.9490258418984,162.24531890472082,154.01032438737246,155.27725219726562,1088307,0.0,0.0,-0.017535062207734486,0.4121055459021638
2022-03-14 00:00:00-03:00,154.16869215316117,155.87112720596676,147.27980066743842,148.11122131347656,1669543,0.0,0.0,-0.04614990787372564,0.4419535830028202
2022-03-15 00:00:00-03:00,148.07161588541666,151.1993294194738,146.29000553385416,148.467529296875,855872,0.0,0.0,0.002405678518066612,0.44000765899774186
2022-03-16 00:00:00-03:00,148.86344235348233,157.4943498697728,148.86344235348233,156.82130432128906,1444094,0.0,0.0,0.05626668042484817,0.4833464609064529
2022-03-17 00:00:00-03:00,156.97966299960243,161.53266709669052,156.97966299960243,160.9387969970703,1327468,0.0,0.0,0.02625595223558075,0.49007560480371987
2022-03-18 00:00:00-03:00,160.74084659641974,163.27469003763358,157.5735392743228,158.2861785888672,1370572,0.0,0.0,-0.01648215630847183,0.4751961346464487
2022-03-21 00:00:00-03:00,161.57227248880648,163.11633244255128,160.107387971322,161.4534912109375,2283228,0.0,0.0,0.02001003909695176,0.47487686218062397
2022-03-22 00:00:00-03:00,163.7497979619271,164.699987782671,162.2057379929284,164.2644805908203,2089055,0.0,0.0,0.017410520880036362,0.47726808220865274
2022-03-23 00:00:00-03:00,164.26448119739905,167.47138242628102,162.60165202553668,162.8787841796875,3101645,0.0,0.0,-0.00843576411740865,0.4781160589911144
2022-03-25 00:00:00-03:00,172.93499351016888,173.80600795013623,165.76896959083692,169.21340942382812,4035666,0.0,0.0,0.03889165354495949,0.4897630054046176
2022-03-28 00:00:00-03:00,167.07547767345721,167.35262192432688,163.94776380172138,164.6999969482422,669270,0.0,0.0,-0.026672900752689244,0.4980751059277464
2022-03-29 00:00:00-03:00,165.4918178376365,166.917108637391,161.92859687940987,162.0869598388672,1039230,0.0,0.0,-0.015865435080707146,0.4885050659179325
2022-03-30 00:00:00-03:00,159.98863359401508,165.4918283400553,159.98863359401508,164.50204467773438,1314669,0.0,0.0,0.014899932982073594,0.48147776923313046
2022-03-31 00:00:00-03:00,166.2836351215581,167.70892583906377,162.7204143689533,162.99755859375,1189632,0.0,0.0,-0.009145698382848177,0.4802419724513221
2022-04-01 00:00:00-03:00,164.58121913032906,167.47138236180126,164.58121913032906,165.9273223876953,1047394,0.0,0.0,0.017974280223713945,0.48192245821155466
2022-04-04 00:00:00-03:00,166.28364627100842,167.4713866015156,164.5020357752476,164.89794921875,835566,0.0,0.0,-0.006203759297339517,0.43897627471610173
2022-04-05 00:00:00-03:00,165.49180538096982,166.6795456109768,158.95923411593154,159.03842163085938,1506772,0.0,0.0,-0.035534265984821345,0.42180362422121137
2022-04-06 00:00:00-03:00,157.45478616536187,158.88006494003093,155.5939880906375,157.73191833496094,1894235,0.0,0.0,-0.008215016739357095,0.4214836069317436
2022-04-07 00:00:00-03:00,158.2070152521592,158.2070152521592,154.4062437585615,155.71275329589844,2519528,0.0,0.0,-0.012801245685572504,0.41885731777239255
2022-04-08 00:00:00-03:00,155.79195815189715,157.96948234461743,154.4458547037706,155.43563842773438,1006913,0.0,0.0,-0.00177965428199367,0.39859930565133034
2022-04-11 00:00:00-03:00,155.19810389210744,155.19810389210744,151.43692535390585,151.55569458007812,1913776,0.0,0.0,-0.02496173906385135,0.40364013477685723
2022-04-12 00:00:00-03:00,151.67444203743554,153.7727784469801,150.05119450887042,152.03076171875,2721605,0.0,0.0,0.0031346043445490412,0.366581665331517
2022-04-13 00:00:00-03:00,150.44708892742167,152.98093221920942,150.1303630468174,150.84300231933594,1592688,0.0,0.0,-0.007812625458072486,0.3680595759067225
2022-04-18 00:00:00-03:00,153.61441459104503,155.07929915074305,150.28874411430073,152.5850372314453,979132,0.0,0.0,0.011548662419364142,0.3084831824709974
2022-04-19 00:00:00-03:00,152.82259872279218,154.40625259556722,152.22872852050153,153.6144256591797,668255,0.0,0.0,0.0067463261562992205,0.29283846278261827
2022-04-20 00:00:00-03:00,153.6144062655259,155.19805993836636,152.82257942910564,154.64378356933594,676365,0.0,0.0,0.00670091956363561,0.28934688537993725
2022-04-21 00:00:00-03:00,154.20830751889713,155.98991826045048,152.03078327922077,152.42669677734375,722704,0.0,0.0,-0.014336734014258834,0.28184868180466927
2022-04-22 00:00:00-03:00,154.96050640052425,155.59397027357247,152.4662567481501,152.90176391601562,853840,0.0,0.0,0.0031166924739294277,0.27272548606475544
2022-04-25 00:00:00-03:00,152.03076625249952,153.93114599772787,148.58631437166343,153.5352325439453,1785890,0.0,0.0,0.004142977894471045,0.2733223241570266
2022-04-26 00:00:00-03:00,152.42667695767616,153.4560543354127,150.24915300113793,150.92221069335938,798405,0.0,0.0,-0.017019037306880258,0.22857568704133932
2022-04-27 00:00:00-03:00,151.31812936256532,153.57482883692774,150.8034346147732,151.04098510742188,764400,0.0,0.0,0.0007869909506150741,0.215409290299774
2022-04-28 00:00:00-03:00,151.04095340106718,152.58501315567622,149.7344440892405,150.76380920410156,655767,0.0,0.0,-0.0018351039164845595,0.2110723179115342
2022-04-29 00:00:00-03:00,151.39730354233484,153.17891409885837,146.09206563492876,147.35899353027344,1191763,0.0,0.0,-0.022583773199964297,0.20959540768965415
2022-05-02 00:00:00-03:00,144.9043020125752,147.12141943250987,144.11247522562124,146.3691864013672,1417928,0.0,0.0,-0.006716978076420577,0.2091972523124384
2022-05-03 00:00:00-03:00,148.07160109557546,151.23890807088188,147.71528147731692,150.16993713378906,1458001,0.0,0.0,0.02596687749564741,0.2224840427020074
2022-05-04 00:00:00-03:00,150.44710947985763,150.84302292585727,148.07162880385988,150.09078979492188,725954,0.0,0.0,-0.0005270518212754371,0.2229490313793181
2022-05-05 00:00:00-03:00,149.97472382864493,152.28266387508634,146.26553851098382,148.69711303710938,2328438,7.459184,0.0,-0.009285558159276563,0.1919581224973278
2022-05-06 00:00:00-03:00,148.69710042467,151.21110610885543,146.4715919382925,150.09835815429688,504940,0.0,0.0,0.009423485692273026,0.19611737929717285
2022-05-09 00:00:00-03:00,147.5431554642439,150.0159457792871,145.23521532141788,146.05947875976562,909257,0.0,0.0,-0.026908218345595758,0.21180179081015404
2022-05-10 00:00:00-03:00,148.5322471655714,149.52136063023718,144.0812302859453,145.3588409423828,1154952,0.0,0.0,-0.004796934942751685,0.21182123522980456
2022-05-11 00:00:00-03:00,145.89460539015442,148.5734611388437,145.60610820169927,148.20254516601562,1141932,0.0,0.0,0.019563338598441282,0.21027802394500608
2022-05-12 00:00:00-03:00,145.89462467309465,150.84020517048768,145.07036125686247,150.34564208984375,849690,0.0,0.0,0.014460594596586995,0.21699244298505044
2022-05-13 00:00:00-03:00,152.48872474571328,159.00040039313933,152.48872474571328,158.6707000732422,2675292,0.0,0.0,0.05537279210543078,0.2916851059041598
2022-05-16 00:00:00-03:00,159.90707935771306,162.79200089251714,155.45606259206207,162.33865356445312,2833476,0.0,0.0,0.023116766293448165,0.2991394270744194
2022-05-17 00:00:00-03:00,166.0890761699305,166.50120787258544,162.3798908460363,164.19326782226562,2018090,0.0,0.0,0.01142435407150999,0.3003191418119178
2022-05-19 00:00:00-03:00,162.37989132220665,164.77025017371017,158.67070598743544,159.98953247070312,861436,0.0,0.0,-0.025602361213207137,0.31717460476841924
2022-05-20 00:00:00-03:00,160.73137045076396,162.99809490583883,155.78578982150967,157.5991668701172,1231178,0.0,0.0,-0.014940762459091816,0.31759139274562426
2022-05-23 00:00:00-03:00,161.96773636269555,162.79199965207312,157.43428827111882,161.51438903808594,1466872,0.0,0.0,0.024842911582111382,0.3279287797207052
2022-05-24 00:00:00-03:00,163.1217065248573,163.4926350818655,160.5664977709463,163.36898803710938,1334813,0.0,0.0,0.011482562080497472,0.3293165955237754
2022-05-26 00:00:00-03:00,163.49262142404552,165.5120638804273,163.49262142404552,165.3472137451172,1228967,0.0,0.0,0.01210894265659812,0.3216075236804798
2022-05-27 00:00:00-03:00,165.34722242329195,167.1193834810901,162.79200117146877,163.4926300048828,1035649,0.0,0.0,-0.011216298710017725,0.32636520372430156
2022-05-30 00:00:00-03:00,164.0284124129692,166.41877118104776,161.7616881208302,163.16293334960938,359876,0.0,0.0,-0.0020165842048267546,0.3264101065225188
2022-05-31 00:00:00-03:00,162.37984963441508,163.61624442858573,159.90706004607372,160.7313232421875,2077178,0.0,0.0,-0.014902956556999802,0.31912120229101987
2022-06-01 00:00:00-03:00,159.90708489649555,160.31921655859992,155.78576827545186,157.1457977294922,1475178,0.0,0.0,-0.022307571669105797,0.3309946220340068
2022-06-02 00:00:00-03:00,154.13724280002492,159.90708611339483,154.13724280002492,157.97006225585938,810764,0.0,0.0,0.005245221560337576,0.3205665032613016
2022-06-03 00:00:00-03:00,157.35187205193827,159.70102768360798,156.03305820839145,157.3106689453125,420249,0.0,0.0,-0.004174166301706417,0.32131803054914687
